summary_id,type,return_period,loss
1,2,5.882353,222041.859375
1,2,5.847953,221583.500000
1,2,5.813953,221009.218750
1,2,5.780347,220288.328125
1,2,5.747126,219631.875000
1,2,5.714286,218990.281250
1,2,5.681818,218400.171875
1,2,5.649718,218150.343750
1,2,5.617978,218133.562500
1,2,5.586592,217296.937500
1,2,5.555556,216473.281250
1,2,5.524862,216095.250000
1,2,5.494505,215731.390625
1,2,5.464481,215679.437500
1,2,5.434783,215207.718750
1,2,5.405405,215085.343750
1,2,5.376344,215074.000000
1,2,5.347594,215012.250000
1,2,5.319149,214660.609375
1,2,5.291005,213117.734375
1,2,5.263158,212629.187500
1,2,5.235602,211793.562500
1,2,5.208333,210399.937500
1,2,5.181347,208963.156250
1,2,5.154639,208765.843750
1,2,5.128205,208615.171875
1,2,5.102041,208576.500000
1,2,5.076142,208450.531250
1,2,5.050505,208185.125000
1,2,5.025126,206819.781250
1,2,5.000000,206331.187500
1,2,4.975124,206068.375000
1,2,4.950495,202660.093750
1,2,4.926108,202345.531250
1,2,4.901961,201903.812500
1,2,4.878049,201809.343750
1,2,4.854369,201502.796875
1,2,4.830918,200986.500000
1,2,4.807692,200740.906250
1,2,4.784689,200160.062500
1,2,4.761905,199972.312500
1,2,4.739336,199603.218750
1,2,4.716981,199072.906250
1,2,4.694836,198909.203125
1,2,4.672897,198613.375000
1,2,4.651163,198519.906250
1,2,4.629630,197786.937500
1,2,4.608295,197299.312500
1,2,4.587156,195247.171875
1,2,4.566210,195077.609375
1,2,4.545455,194902.781250
1,2,4.524887,194053.062500
1,2,4.504505,192966.062500
1,2,4.484305,192725.500000
1,2,4.464286,191959.468750
1,2,4.444444,191939.781250
1,2,4.424779,191238.734375
1,2,4.405286,190949.890625
1,2,4.385965,189511.687500
1,2,4.366812,189486.156250
1,2,4.347826,189320.390625
1,2,4.329004,188655.750000
1,2,4.310345,188615.562500
1,2,4.291845,188266.781250
1,2,4.273504,188240.171875
1,2,4.255319,187959.843750
1,2,4.237288,187686.562500
1,2,4.219409,187357.687500
1,2,4.201681,186827.656250
1,2,4.184100,185968.171875
1,2,4.166667,185813.250000
1,2,4.149378,185699.265625
1,2,4.132231,185203.562500
1,2,4.115226,184985.343750
1,2,4.098361,184426.625000
1,2,4.081633,183745.500000
1,2,4.065041,183236.687500
1,2,4.048583,182508.750000
1,2,4.032258,182273.640625
1,2,4.016064,182211.078125
1,2,4.000000,181670.781250
1,2,3.984064,180612.796875
1,2,3.968254,180401.750000
1,2,3.952569,179986.046875
1,2,3.937008,179312.593750
1,2,3.921569,179083.062500
1,2,3.906250,179052.625000
1,2,3.891051,178939.750000
1,2,3.875969,178795.031250
1,2,3.861004,178694.031250
1,2,3.846154,178091.656250
1,2,3.831418,177470.312500
1,2,3.816794,176254.156250
1,2,3.802281,175607.078125
1,2,3.787879,174815.812500
1,2,3.773585,174439.687500
1,2,3.759398,174050.250000
1,2,3.745318,173630.328125
1,2,3.731343,172301.625000
1,2,3.717472,170320.843750
1,2,3.703704,169441.656250
1,2,3.690037,168206.343750
1,2,3.676471,168071.375000
1,2,3.663004,164497.531250
1,2,3.649635,163777.343750
1,2,3.636364,163344.281250
1,2,3.623188,163247.046875
1,2,3.610108,163049.515625
1,2,3.597122,162909.390625
1,2,3.584229,162567.453125
1,2,3.571429,160822.937500
1,2,3.558719,160600.875000
1,2,3.546099,160379.531250
1,2,3.533569,160206.859375
1,2,3.521127,160016.234375
1,2,3.508772,159510.218750
1,2,3.496503,159285.000000
1,2,3.484321,158981.468750
1,2,3.472222,158621.921875
1,2,3.460208,158535.562500
1,2,3.448276,158156.328125
1,2,3.436426,157993.359375
1,2,3.424658,157911.656250
1,2,3.412969,157860.500000
1,2,3.401361,157602.171875
1,2,3.389831,156726.531250
1,2,3.378378,156463.203125
1,2,3.367003,155956.781250
1,2,3.355705,154890.812500
1,2,3.344482,154854.062500
1,2,3.333333,154613.781250
1,2,3.322259,154568.031250
1,2,3.311258,154342.937500
1,2,3.300330,153911.265625
1,2,3.289474,153382.312500
1,2,3.278689,153046.968750
1,2,3.267974,153038.234375
1,2,3.257329,151871.718750
1,2,3.246753,151720.718750
1,2,3.236246,151142.093750
1,2,3.225806,150306.093750
1,2,3.215434,150292.734375
1,2,3.205128,150207.859375
1,2,3.194888,149750.484375
1,2,3.184713,149699.406250
1,2,3.174603,149385.703125
1,2,3.164557,148732.406250
1,2,3.154574,148479.343750
1,2,3.144654,148406.421875
1,2,3.134796,148280.703125
1,2,3.125000,148192.796875
1,2,3.115265,147945.546875
1,2,3.105590,147159.109375
1,2,3.095975,147100.125000
1,2,3.086420,146803.968750
1,2,3.076923,146559.078125
1,2,3.067485,145958.468750
1,2,3.058104,145866.609375
1,2,3.048780,145829.187500
1,2,3.039514,144919.875000
1,2,3.030303,144765.156250
1,2,3.021148,144562.593750
1,2,3.012048,144515.250000
1,2,3.003003,144420.468750
1,2,2.994012,144386.546875
1,2,2.985075,144359.218750
1,2,2.976190,144204.125000
1,2,2.967359,144131.093750
1,2,2.958580,142863.406250
1,2,2.949853,142624.046875
1,2,2.941176,142587.718750
1,2,2.932551,142521.968750
1,2,2.923977,141768.406250
1,2,2.915452,141308.531250
1,2,2.906977,141169.500000
1,2,2.898551,141126.750000
1,2,2.890173,140556.890625
1,2,2.881844,140402.562500
1,2,2.873563,140364.906250
1,2,2.865330,139930.718750
1,2,2.857143,139443.937500
1,2,2.849003,138822.000000
1,2,2.840909,138231.640625
1,2,2.832861,138143.375000
1,2,2.824859,138042.656250
1,2,2.816901,137297.203125
1,2,2.808989,136806.281250
1,2,2.801120,136801.015625
1,2,2.793296,136761.140625
1,2,2.785515,136385.156250
1,2,2.777778,136177.953125
1,2,2.770083,135765.875000
1,2,2.762431,135342.281250
1,2,2.754821,135013.828125
1,2,2.747253,134963.843750
1,2,2.739726,134774.328125
1,2,2.732240,134711.906250
1,2,2.724796,134342.390625
1,2,2.717391,134310.625000
1,2,2.710027,134226.046875
1,2,2.702703,133889.062500
1,2,2.695418,133330.859375
1,2,2.688172,133155.531250
1,2,2.680965,132784.171875
1,2,2.673797,132282.578125
1,2,2.666667,131991.187500
1,2,2.659574,131932.609375
1,2,2.652520,131310.625000
1,2,2.645503,130779.046875
1,2,2.638522,130426.195312
1,2,2.631579,130303.132812
1,2,2.624672,130055.226562
1,2,2.617801,129907.109375
1,2,2.610966,129083.609375
1,2,2.604167,128123.023438
1,2,2.597403,127944.640625
1,2,2.590674,127853.000000
1,2,2.583979,127517.835938
1,2,2.577320,127443.593750
1,2,2.570694,127060.976562
1,2,2.564103,126532.828125
1,2,2.557545,125984.078125
1,2,2.551020,125479.273438
1,2,2.544529,125335.625000
1,2,2.538071,124753.078125
1,2,2.531646,124257.000000
1,2,2.525253,123643.132812
1,2,2.518892,123081.390625
1,2,2.512563,122472.039062
1,2,2.506266,122138.882812
1,2,2.500000,121859.382812
1,2,2.493766,121790.234375
1,2,2.487562,121671.851562
1,2,2.481390,121635.359375
1,2,2.475248,121552.578125
1,2,2.469136,121537.976562
1,2,2.463054,121469.476562
1,2,2.457002,121299.000000
1,2,2.450980,121122.562500
1,2,2.444988,120872.000000
1,2,2.439024,120152.359375
1,2,2.433090,120133.617188
1,2,2.427184,119955.570312
1,2,2.421308,119944.812500
1,2,2.415459,119643.179688
1,2,2.409639,119524.914062
1,2,2.403846,119482.562500
1,2,2.398082,119409.507812
1,2,2.392344,119406.804688
1,2,2.386635,118105.234375
1,2,2.380952,117841.718750
1,2,2.375297,117732.906250
1,2,2.369668,117311.890625
1,2,2.364066,116622.890625
1,2,2.358491,116346.250000
1,2,2.352941,116119.757812
1,2,2.347418,115137.070312
1,2,2.341920,115121.617188
1,2,2.336449,115057.507812
1,2,2.331002,115023.296875
1,2,2.325581,114923.140625
1,2,2.320186,114847.406250
1,2,2.314815,114643.234375
1,2,2.309469,114358.429688
1,2,2.304147,113860.046875
1,2,2.298851,113615.023438
1,2,2.293578,112815.078125
1,2,2.288330,112670.484375
1,2,2.283105,112512.679688
1,2,2.277904,112217.898438
1,2,2.272727,112164.679688
1,2,2.267574,111458.945312
1,2,2.262443,111454.140625
1,2,2.257336,111076.671875
1,2,2.252252,110959.757812
1,2,2.247191,110795.625000
1,2,2.242152,110711.125000
1,2,2.237136,110550.976562
1,2,2.232143,110367.429688
1,2,2.227171,110166.531250
1,2,2.222222,110084.171875
1,2,2.217295,110035.109375
1,2,2.212389,109674.132812
1,2,2.207506,109166.351562
1,2,2.202643,109066.304688
1,2,2.197802,108968.765625
1,2,2.192982,108738.968750
1,2,2.188184,107732.132812
1,2,2.183406,107432.921875
1,2,2.178649,107251.171875
1,2,2.173913,107170.398438
1,2,2.169197,107076.843750
1,2,2.164502,107002.664062
1,2,2.159827,106837.953125
1,2,2.155172,106837.718750
1,2,2.150538,106827.710938
1,2,2.145923,106726.242188
1,2,2.141328,106696.500000
1,2,2.136752,106620.460938
1,2,2.132196,106496.640625
1,2,2.127660,106333.515625
1,2,2.123142,105896.437500
1,2,2.118644,105783.820312
1,2,2.114165,105702.085938
1,2,2.109705,105620.726562
1,2,2.105263,105571.718750
1,2,2.100840,105438.226562
1,2,2.096436,104992.250000
1,2,2.092050,104184.843750
1,2,2.087683,104167.562500
1,2,2.083333,104147.296875
1,2,2.079002,104080.343750
1,2,2.074689,104057.992188
1,2,2.070393,103631.531250
1,2,2.066116,103197.296875
1,2,2.061856,103128.906250
1,2,2.057613,103122.398438
1,2,2.053388,103054.070312
1,2,2.049180,102574.664062
1,2,2.044990,102537.312500
1,2,2.040816,102301.390625
1,2,2.036660,101200.500000
1,2,2.032520,101045.000000
1,2,2.028398,100749.656250
1,2,2.024291,100598.773438
1,2,2.020202,100568.250000
1,2,2.016129,100516.054688
1,2,2.012072,100287.851562
1,2,2.008032,100168.187500
1,2,2.004008,100099.843750
1,2,2.000000,99500.132812
1,2,1.996008,99273.429688
1,2,1.992032,99232.515625
1,2,1.988072,99098.414062
1,2,1.984127,98741.953125
1,2,1.980198,98568.273438
1,2,1.976285,98165.242188
1,2,1.972387,97973.539062
1,2,1.968504,97655.593750
1,2,1.964637,97473.328125
1,2,1.960784,97454.398438
1,2,1.956947,97344.000000
1,2,1.953125,97323.164062
1,2,1.949318,96897.539062
1,2,1.945525,96656.726562
1,2,1.941748,96597.578125
1,2,1.937984,96397.648438
1,2,1.934236,96289.000000
1,2,1.930502,96159.343750
1,2,1.926782,94652.687500
1,2,1.923077,94622.093750
1,2,1.919386,94396.359375
1,2,1.915709,94261.070312
1,2,1.912046,93856.203125
1,2,1.908397,93763.062500
1,2,1.904762,92998.750000
1,2,1.901141,92863.742188
1,2,1.897533,92706.632812
1,2,1.893939,92647.679688
1,2,1.890359,92004.328125
1,2,1.886792,91713.882812
1,2,1.883239,91619.164062
1,2,1.879699,91279.789062
1,2,1.876173,90856.843750
1,2,1.872659,90723.710938
1,2,1.869159,90427.828125
1,2,1.865672,90128.484375
1,2,1.862197,89991.375000
1,2,1.858736,89535.359375
1,2,1.855288,89108.046875
1,2,1.851852,88919.968750
1,2,1.848429,88804.843750
1,2,1.845018,88468.851562
1,2,1.841621,88391.296875
1,2,1.838235,88377.210938
1,2,1.834862,88127.453125
1,2,1.831502,87575.734375
1,2,1.828154,87528.250000
1,2,1.824818,87055.132812
1,2,1.821494,86994.882812
1,2,1.818182,86744.601562
1,2,1.814882,86731.703125
1,2,1.811594,86135.593750
1,2,1.808318,85976.929688
1,2,1.805054,85894.398438
1,2,1.801802,85863.000000
1,2,1.798561,85842.507812
1,2,1.795332,85631.187500
1,2,1.792115,85561.914062
1,2,1.788909,85143.703125
1,2,1.785714,85120.070312
1,2,1.782531,84793.484375
1,2,1.779359,84648.429688
1,2,1.776199,84613.203125
1,2,1.773050,84535.101562
1,2,1.769912,84485.773438
1,2,1.766784,84442.242188
1,2,1.763668,83902.625000
1,2,1.760563,83590.546875
1,2,1.757469,83533.781250
1,2,1.754386,83336.539062
1,2,1.751313,82977.585938
1,2,1.748252,82810.226562
1,2,1.745201,82696.437500
1,2,1.742160,82382.414062
1,2,1.739130,82285.132812
1,2,1.736111,82233.390625
1,2,1.733102,81639.382812
1,2,1.730104,80925.796875
1,2,1.727116,80518.304688
1,2,1.724138,79605.601562
1,2,1.721170,79544.296875
1,2,1.718213,79264.695312
1,2,1.715266,78977.031250
1,2,1.712329,78766.687500
1,2,1.709402,78605.109375
1,2,1.706485,78091.851562
1,2,1.703578,78015.687500
1,2,1.700680,78002.750000
1,2,1.697793,77181.132812
1,2,1.694915,77124.351562
1,2,1.692047,76807.375000
1,2,1.689189,76805.937500
1,2,1.686341,76732.156250
1,2,1.683502,76061.898438
1,2,1.680672,75810.304688
1,2,1.677852,75583.070312
1,2,1.675042,75182.914062
1,2,1.672241,74750.070312
1,2,1.669449,74719.921875
1,2,1.666667,74619.570312
1,2,1.663894,73649.914062
1,2,1.661130,73395.031250
1,2,1.658375,73393.148438
1,2,1.655629,73277.789062
1,2,1.652893,73025.257812
1,2,1.650165,72844.039062
1,2,1.647446,72696.640625
1,2,1.644737,72637.882812
1,2,1.642036,72454.656250
1,2,1.639344,72381.804688
1,2,1.636661,72328.679688
1,2,1.633987,71913.046875
1,2,1.631321,71785.289062
1,2,1.628664,71690.679688
1,2,1.626016,71168.578125
1,2,1.623377,70578.203125
1,2,1.620746,70391.515625
1,2,1.618123,70355.429688
1,2,1.615509,69999.195312
1,2,1.612903,69490.890625
1,2,1.610306,69391.773438
1,2,1.607717,69265.296875
1,2,1.605136,69183.523438
1,2,1.602564,69180.359375
1,2,1.600000,68972.515625
1,2,1.597444,68603.953125
1,2,1.594896,68396.601562
1,2,1.592357,68208.031250
1,2,1.589825,67850.796875
1,2,1.587302,67728.984375
1,2,1.584786,67643.867188
1,2,1.582278,67177.546875
1,2,1.579779,66986.359375
1,2,1.577287,66106.054688
1,2,1.574803,65833.367188
1,2,1.572327,65827.679688
1,2,1.569859,65312.179688
1,2,1.567398,64444.972656
1,2,1.564945,64314.984375
1,2,1.562500,64052.476562
1,2,1.560062,63636.882812
1,2,1.557632,63536.929688
1,2,1.555210,63465.339844
1,2,1.552795,63402.648438
1,2,1.550388,63375.750000
1,2,1.547988,63272.140625
1,2,1.545595,62709.164062
1,2,1.543210,62453.933594
1,2,1.540832,62253.148438
1,2,1.538462,61200.019531
1,2,1.536098,60766.757812
1,2,1.533742,60580.968750
1,2,1.531394,60494.144531
1,2,1.529052,59930.804688
1,2,1.526718,59587.960938
1,2,1.524390,59334.699219
1,2,1.522070,58890.492188
1,2,1.519757,58657.171875
1,2,1.517451,58458.246094
1,2,1.515152,58457.027344
1,2,1.512859,57827.101562
1,2,1.510574,57310.222656
1,2,1.508296,56757.578125
1,2,1.506024,55601.113281
1,2,1.503759,54844.515625
1,2,1.501502,54725.906250
1,2,1.499250,54714.855469
1,2,1.497006,54287.980469
1,2,1.494768,53978.394531
1,2,1.492537,53846.500000
1,2,1.490313,53700.363281
1,2,1.488095,53632.906250
1,2,1.485884,52920.976562
1,2,1.483680,52533.750000
1,2,1.481481,51589.035156
1,2,1.479290,51325.714844
1,2,1.477105,51084.406250
1,2,1.474926,50995.406250
1,2,1.472754,50814.578125
1,2,1.470588,50246.847656
1,2,1.468429,49633.949219
1,2,1.466276,49609.523438
1,2,1.464129,49054.175781
1,2,1.461988,48974.980469
1,2,1.459854,48676.406250
1,2,1.457726,48635.179688
1,2,1.455604,47173.175781
1,2,1.453488,46816.605469
1,2,1.451379,46571.230469
1,2,1.449275,46004.375000
1,2,1.447178,45966.300781
1,2,1.445087,45448.460938
1,2,1.443001,45065.539062
1,2,1.440922,43521.191406
1,2,1.438849,42550.328125
1,2,1.436782,42335.792969
1,2,1.434720,42250.718750
1,2,1.432665,42078.710938
1,2,1.430615,41789.175781
1,2,1.428571,41772.832031
1,2,1.426534,41650.632812
1,2,1.424501,40717.082031
1,2,1.422475,40553.476562
1,2,1.420455,40493.121094
1,2,1.418440,40235.039062
1,2,1.416431,38875.492188
1,2,1.414427,38720.304688
1,2,1.412429,38307.882812
1,2,1.410437,38132.882812
1,2,1.408451,37218.402344
1,2,1.406470,36530.218750
1,2,1.404494,35818.824219
1,2,1.402525,35779.910156
1,2,1.400560,35617.292969
1,2,1.398601,35361.890625
1,2,1.396648,35217.925781
1,2,1.394700,34606.644531
1,2,1.392758,34373.570312
1,2,1.390821,33296.863281
1,2,1.388889,33228.671875
1,2,1.386963,33221.902344
1,2,1.385042,32955.273438
1,2,1.383126,32876.691406
1,2,1.381215,32636.714844
1,2,1.379310,30774.681641
1,2,1.377410,30453.005859
1,2,1.375516,29880.187500
1,2,1.373626,29679.517578
1,2,1.371742,29558.003906
1,2,1.369863,28837.691406
1,2,1.367989,28188.392578
1,2,1.366120,27607.179688
1,2,1.364256,27377.953125
1,2,1.362398,27123.576172
1,2,1.360544,27059.152344
1,2,1.358696,26698.554688
1,2,1.356852,25993.064453
1,2,1.355014,25506.574219
1,2,1.353180,24191.187500
1,2,1.351351,23952.236328
1,2,1.349528,23828.121094
1,2,1.347709,23620.154297
1,2,1.345895,23026.687500
1,2,1.344086,20216.503906
1,2,1.342282,20015.525391
1,2,1.340483,19888.115234
1,2,1.338688,19262.142578
1,2,1.336898,18876.007812
1,2,1.335113,17723.205078
1,2,1.333333,17413.677734
1,2,1.331558,16735.226562
1,2,1.329787,16169.951172
1,2,1.328021,14845.922852
1,2,1.326260,14743.301758
1,2,1.324503,14195.022461
1,2,1.322751,11271.520508
1,2,1.321004,10960.264648
1,2,1.319261,10897.374023
1,2,1.317523,10883.114258
1,2,1.315789,10483.349609
1,2,1.314060,10427.037109
1,2,1.312336,9343.849609
