event_id,summary_id,sidx,loss
1198,1,-1,126819.73
1198,1,1,86744.60
1199,1,-1,90804.13
1199,1,1,51146.29
1200,1,-1,53965.79
1200,1,1,61632.57
1201,1,-1,31619.89
1201,1,1,97690.95
1202,1,-1,60494.20
1202,1,1,42851.56
1203,1,-1,47564.79
1203,1,1,110367.43
1204,1,-1,35604.04
1204,1,1,34373.57
1205,1,-1,97446.23
1205,1,1,106837.95
1206,1,-1,66681.48
1206,1,1,83108.36
1207,1,-1,32454.99
1207,1,1,94956.01
1208,1,-1,163451.08
1208,1,1,109570.74
1209,1,-1,66811.04
1209,1,1,57754.07
1210,1,-1,37548.89
1210,1,1,67130.90
1211,1,-1,97418.15
1211,1,1,33766.96
1212,1,-1,23180.12
1212,1,1,67433.55
1213,1,-1,109026.63
1213,1,1,35151.20
1214,1,-1,53367.08
1214,1,1,75644.43
1215,1,-1,91106.24
1215,1,1,7778.14
1216,1,-1,69200.39
1216,1,1,126016.98
1217,1,-1,39442.87
1217,1,1,40255.15
1218,1,-1,118306.84
1218,1,1,127944.64
1219,1,-1,86513.12
1219,1,1,51589.04
1220,1,-1,129100.53
1220,1,1,43521.19
1221,1,-1,32535.87
1221,1,1,65798.93
1222,1,-1,115131.68
1222,1,1,36738.38
1223,1,-1,85724.34
1223,1,1,68208.03
1224,1,-1,145554.62
1224,1,1,23026.69
1225,1,-1,136218.19
1225,1,1,38327.36
1226,1,-1,62250.18
1226,1,1,76315.87
1227,1,-1,35138.56
1227,1,1,58890.49
1228,1,-1,108825.44
1228,1,1,47173.18
1229,1,-1,107708.88
1229,1,1,121859.38
1230,1,-1,60693.62
1230,1,1,46993.18
1231,1,-1,95304.65
1231,1,1,102757.30
1232,1,-1,54367.80
1232,1,1,75843.45
1233,1,-1,66327.47
1233,1,1,112772.12
1234,1,-1,24222.36
1234,1,1,112512.68
1235,1,-1,101199.90
1235,1,1,91619.16
1236,1,-1,90514.73
1236,1,1,44799.61
1237,1,-1,32611.19
1237,1,1,59367.95
1238,1,-1,57168.14
1238,1,1,107187.06
1239,1,-1,105088.55
1239,1,1,45859.91
1240,1,-1,111423.55
1240,1,1,44507.64
1241,1,-1,111323.43
1241,1,1,63493.10
1242,1,-1,51177.70
1242,1,1,129374.66
1243,1,-1,69824.60
1243,1,1,32636.71
1244,1,-1,93296.89
1244,1,1,72637.88
1245,1,-1,41444.77
1245,1,1,29886.70
1246,1,-1,23216.53
1246,1,1,100892.34
1247,1,-1,110104.11
1247,1,1,42550.33
1248,1,-1,136958.33
1248,1,1,129948.02
1249,1,-1,126198.88
1249,1,1,117696.55
1250,1,-1,125605.78
1250,1,1,74831.26
1251,1,-1,104103.52
1251,1,1,112691.20
1252,1,-1,58065.46
1252,1,1,113789.27
1253,1,-1,108450.52
1253,1,1,109674.13
1254,1,-1,113218.22
1254,1,1,103424.58
1255,1,-1,84140.21
1255,1,1,176287.58
1256,1,-1,27443.46
1256,1,1,93996.55
1257,1,-1,148573.38
1257,1,1,94921.96
1258,1,-1,126943.43
1258,1,1,88314.73
1259,1,-1,162706.30
1259,1,1,154613.78
1260,1,-1,87119.69
1260,1,1,98917.46
1261,1,-1,65210.17
1261,1,1,33073.72
1262,1,-1,7205.51
1262,1,1,120194.04
1263,1,-1,124085.27
1263,1,1,62849.30
1264,1,-1,77313.75
1264,1,1,114562.48
1265,1,-1,18925.62
1265,1,1,124684.95
1266,1,-1,103318.95
1266,1,1,27123.58
1267,1,-1,51561.90
1267,1,1,84793.48
1268,1,-1,41855.18
1268,1,1,35220.04
1269,1,-1,107199.55
1269,1,1,14389.48
1270,1,-1,130957.28
1270,1,1,16365.72
1271,1,-1,97999.98
1271,1,1,145708.28
1272,1,-1,14488.31
1272,1,1,86427.78
1273,1,-1,82736.81
1273,1,1,129296.37
1274,1,-1,66322.86
1274,1,1,99195.81
1275,1,-1,94544.09
1275,1,1,14743.30
1276,1,-1,102261.54
1276,1,1,112164.68
1277,1,-1,73697.96
1277,1,1,83855.57
1278,1,-1,45536.60
1278,1,1,52253.45
1279,1,-1,95428.64
1279,1,1,72195.42
1280,1,-1,67992.05
1280,1,1,62660.64
1281,1,-1,139374.12
1281,1,1,57540.11
1282,1,-1,22245.88
1282,1,1,49351.27
1283,1,-1,100507.51
1283,1,1,40267.73
1284,1,-1,86680.45
1284,1,1,34226.04
1285,1,-1,85048.20
1285,1,1,161116.80
1286,1,-1,56986.55
1286,1,1,67780.48
1287,1,-1,47000.63
1287,1,1,91081.85
1288,1,-1,87567.88
1288,1,1,110959.76
1289,1,-1,102812.95
1289,1,1,33094.83
1290,1,-1,89626.12
1290,1,1,23662.75
1291,1,-1,35453.64
1291,1,1,98741.95
1292,1,-1,73848.13
1292,1,1,35361.89
1293,1,-1,130427.48
1293,1,1,48380.32
1294,1,-1,139525.83
1294,1,1,75395.16
1295,1,-1,97896.30
1295,1,1,147892.84
1296,1,-1,113531.10
1296,1,1,48707.58
1297,1,-1,19092.18
1297,1,1,72591.41
1298,1,-1,99704.65
1298,1,1,110665.10
1299,1,-1,100800.63
1299,1,1,135482.92
1300,1,-1,80177.80
1300,1,1,42250.72
1301,1,-1,19234.35
1301,1,1,107687.86
1302,1,-1,46064.43
1302,1,1,122704.70
1303,1,-1,149297.20
1303,1,1,101423.55
1304,1,-1,11139.01
1304,1,1,87114.03
1305,1,-1,56360.94
1305,1,1,64204.37
1306,1,-1,82794.80
1306,1,1,96038.39
1307,1,-1,114864.26
1307,1,1,42193.25
1308,1,-1,87202.03
1308,1,1,119524.91
1309,1,-1,87355.52
1309,1,1,59587.96
1310,1,-1,17803.37
1310,1,1,48635.18
1311,1,-1,49005.52
1311,1,1,90958.52
1312,1,-1,40182.28
1312,1,1,110027.97
1313,1,-1,102838.57
1313,1,1,101573.70
1314,1,-1,171486.34
1314,1,1,87937.99
1315,1,-1,81120.38
1315,1,1,82810.23
1316,1,-1,29826.89
1316,1,1,87692.55
1317,1,-1,161188.27
1317,1,1,139624.67
1318,1,-1,70439.48
1318,1,1,13085.85
1319,1,-1,111917.23
1319,1,1,107323.62
1320,1,-1,115919.45
1320,1,1,24510.39
1321,1,-1,38400.52
1321,1,1,84485.77
1322,1,-1,70426.25
1322,1,1,77124.35
1323,1,-1,156485.61
1323,1,1,33221.90
1324,1,-1,10972.60
1324,1,1,91084.39
1325,1,-1,101483.43
1325,1,1,87998.66
1326,1,-1,49371.66
1326,1,1,93754.46
1327,1,-1,55804.23
1327,1,1,118513.02
1328,1,-1,38293.45
1328,1,1,23982.81
1329,1,-1,71319.53
1329,1,1,105761.98
1330,1,-1,51619.72
1330,1,1,39849.62
1331,1,-1,93633.71
1331,1,1,103122.40
1332,1,-1,38407.53
1332,1,1,58458.25
1333,1,-1,17696.47
1333,1,1,45448.46
1334,1,-1,33212.41
1334,1,1,89105.30
1335,1,-1,46095.84
1335,1,1,55025.80
1336,1,-1,60732.05
1336,1,1,95308.22
1337,1,-1,124986.51
1337,1,1,127091.42
1338,1,-1,46902.92
1338,1,1,133207.88
1339,1,-1,47340.81
1339,1,1,46017.52
1340,1,-1,78205.52
1340,1,1,160404.69
1341,1,-1,121192.83
1341,1,1,32293.81
1342,1,-1,71566.70
1342,1,1,102418.09
1343,1,-1,86655.78
1343,1,1,74619.57
1344,1,-1,19824.66
1344,1,1,105783.82
1345,1,-1,149560.86
1345,1,1,72454.66
1346,1,-1,23652.33
1346,1,1,95082.49
1347,1,-1,66340.23
1347,1,1,74956.09
1348,1,-1,33911.60
1348,1,1,26046.24
1349,1,-1,95712.27
1349,1,1,89002.42
1350,1,-1,57113.40
1350,1,1,68396.60
1351,1,-1,65709.61
1351,1,1,153586.89
1352,1,-1,88819.63
1352,1,1,33696.91
1353,1,-1,24263.54
1353,1,1,94943.30
1354,1,-1,80105.46
1354,1,1,106057.05
1355,1,-1,82271.49
1355,1,1,94103.02
1356,1,-1,71233.33
1356,1,1,48974.98
1357,1,-1,29804.70
1357,1,1,123956.95
1358,1,-1,89870.90
1358,1,1,55355.63
1359,1,-1,85277.69
1359,1,1,75724.30
1360,1,-1,67232.36
1360,1,1,50808.52
1361,1,-1,62429.41
1361,1,1,77222.08
1362,1,-1,98992.55
1362,1,1,80770.31
1363,1,-1,70192.98
1363,1,1,97331.35
1364,1,-1,116018.30
1364,1,1,70355.43
1365,1,-1,99601.09
1365,1,1,73281.75
1366,1,-1,26076.57
1366,1,1,37269.23
1367,1,-1,8696.76
1367,1,1,81639.38
1368,1,-1,41180.06
1368,1,1,41814.41
1369,1,-1,96221.47
1369,1,1,126391.95
1370,1,-1,93109.38
1370,1,1,96397.65
1371,1,-1,35813.48
1371,1,1,60580.97
1372,1,-1,74702.09
1372,1,1,103055.91
1373,1,-1,104653.56
1373,1,1,79348.74
1374,1,-1,98446.42
1374,1,1,133556.06
1375,1,-1,46524.85
1375,1,1,98571.89
1376,1,-1,95236.15
1376,1,1,26181.19
1377,1,-1,106092.09
1377,1,1,114358.43
1378,1,-1,72933.55
1378,1,1,106066.27
1379,1,-1,16308.87
1379,1,1,108594.34
1380,1,-1,95014.93
1380,1,1,87359.96
1381,1,-1,100269.75
1381,1,1,110103.62
1382,1,-1,92453.78
1382,1,1,58300.02
1383,1,-1,42043.36
1383,1,1,59245.07
1384,1,-1,34492.30
1384,1,1,111881.41
1385,1,-1,69047.68
1385,1,1,105282.08
1386,1,-1,81107.62
1386,1,1,58470.57
1387,1,-1,142152.94
1387,1,1,105306.77
1388,1,-1,43527.05
1388,1,1,51325.71
1389,1,-1,34971.39
1389,1,1,82267.38
1390,1,-1,9817.27
1390,1,1,50015.20
1391,1,-1,90708.24
1391,1,1,133330.86
1392,1,-1,68272.09
1392,1,1,17498.85
1393,1,-1,96051.38
1393,1,1,55197.79
1394,1,-1,61334.00
1394,1,1,68294.13
1395,1,-1,153893.83
1395,1,1,110645.62
1396,1,-1,40663.39
1396,1,1,119409.51
1397,1,-1,118729.30
1397,1,1,64066.97
1398,1,-1,64541.93
1398,1,1,43395.13
1399,1,-1,126665.84
1399,1,1,78351.16
1400,1,-1,126995.99
1400,1,1,55666.90
1401,1,-1,70231.88
1401,1,1,63329.30
1402,1,-1,69645.20
1402,1,1,146732.64
1403,1,-1,134652.39
1403,1,1,87135.48
1404,1,-1,57036.55
1404,1,1,22540.08
1405,1,-1,79170.61
1405,1,1,96897.54
1406,1,-1,119328.00
1406,1,1,89108.05
1407,1,-1,58440.71
1407,1,1,35003.12
1408,1,-1,145846.86
1408,1,1,103151.96
1409,1,-1,163471.53
1409,1,1,142671.17
1410,1,-1,113136.32
1410,1,1,151883.50
1411,1,-1,58521.77
1411,1,1,35474.19
1412,1,-1,53824.14
1412,1,1,46571.23
1413,1,-1,172418.42
1413,1,1,127574.39
1414,1,-1,22484.78
1414,1,1,40130.02
1415,1,-1,151919.33
1415,1,1,39115.38
1416,1,-1,44617.48
1416,1,1,16834.70
1417,1,-1,20922.82
1417,1,1,24341.17
1418,1,-1,43334.39
1418,1,1,26468.00
1419,1,-1,57962.41
1419,1,1,85842.51
1420,1,-1,80125.97
1420,1,1,104759.86
1421,1,-1,154975.61
1421,1,1,108954.35
1422,1,-1,89333.29
1422,1,1,75188.16
1423,1,-1,101614.95
1423,1,1,34299.20
1424,1,-1,66727.08
1424,1,1,100099.84
1425,1,-1,68950.72
1425,1,1,128142.73
1426,1,-1,57001.97
1426,1,1,151370.64
1427,1,-1,24867.77
1427,1,1,85143.70
1428,1,-1,34074.77
1428,1,1,112217.90
1429,1,-1,97312.08
1429,1,1,63465.34
1430,1,-1,26211.72
1430,1,1,141117.14
1431,1,-1,85489.34
1431,1,1,116015.11
1432,1,-1,123288.28
1432,1,1,108738.97
1433,1,-1,59290.06
1433,1,1,52600.86
1434,1,-1,127182.30
1434,1,1,10846.96
1435,1,-1,97348.12
1435,1,1,42254.27
1436,1,-1,41153.61
1436,1,1,54478.59
1437,1,-1,144220.45
1437,1,1,53253.55
1438,1,-1,40408.34
1438,1,1,68972.52
1439,1,-1,80679.87
1439,1,1,94082.72
1440,1,-1,71696.27
1440,1,1,56223.37
1441,1,-1,50702.46
1441,1,1,71690.68
1442,1,-1,95838.41
1442,1,1,115575.75
1443,1,-1,94606.19
1443,1,1,141971.69
1444,1,-1,74471.99
1444,1,1,23828.12
1445,1,-1,123308.27
1445,1,1,135747.67
1446,1,-1,27888.49
1446,1,1,83242.61
1447,1,-1,66234.82
1447,1,1,74270.98
1448,1,-1,77539.66
1448,1,1,123515.96
