summary_id,type,return_period,loss
1,2,6.369427,126122.781250
1,2,6.329114,126016.976562
1,2,6.289308,125514.570312
1,2,6.250000,125504.523438
1,2,6.211180,125479.273438
1,2,6.172840,125182.539062
1,2,6.134969,125157.296875
1,2,6.097561,125084.484375
1,2,6.060606,125014.421875
1,2,6.024096,124727.890625
1,2,5.988024,124684.945312
1,2,5.952381,124522.390625
1,2,5.917160,123956.953125
1,2,5.882353,123718.578125
1,2,5.847953,123643.132812
1,2,5.813953,123634.804688
1,2,5.780347,123546.492188
1,2,5.747126,123515.960938
1,2,5.714286,122704.703125
1,2,5.681818,122563.914062
1,2,5.649718,122472.039062
1,2,5.617978,122258.445312
1,2,5.586592,122138.882812
1,2,5.555556,122132.890625
1,2,5.524862,122106.546875
1,2,5.494505,121859.382812
1,2,5.464481,121671.851562
1,2,5.434783,121552.578125
1,2,5.405405,121537.976562
1,2,5.376344,120912.914062
1,2,5.347594,120898.140625
1,2,5.319149,120872.000000
1,2,5.291005,120831.750000
1,2,5.263158,120594.062500
1,2,5.235602,120593.460938
1,2,5.208333,120555.054688
1,2,5.181347,120133.023438
1,2,5.154639,119955.570312
1,2,5.128205,119811.109375
1,2,5.102041,119530.484375
1,2,5.076142,119524.914062
1,2,5.050505,119466.656250
1,2,5.025126,119442.976562
1,2,5.000000,119409.507812
1,2,4.975124,119398.101562
1,2,4.950495,119298.625000
1,2,4.926108,119262.117188
1,2,4.901961,118696.500000
1,2,4.878049,118513.015625
1,2,4.854369,118105.234375
1,2,4.830918,117857.539062
1,2,4.807692,117732.906250
1,2,4.784689,117728.820312
1,2,4.761905,117493.679688
1,2,4.739336,117456.531250
1,2,4.716981,117428.875000
1,2,4.694836,117311.890625
1,2,4.672897,117187.906250
1,2,4.651163,117054.171875
1,2,4.629630,117024.406250
1,2,4.608295,116622.890625
1,2,4.587156,116346.250000
1,2,4.566210,115585.500000
1,2,4.545455,115137.070312
1,2,4.524887,115057.507812
1,2,4.504505,114923.140625
1,2,4.484305,114847.406250
1,2,4.464286,114713.031250
1,2,4.444444,114711.062500
1,2,4.424779,114500.085938
1,2,4.405286,114358.429688
1,2,4.385965,114311.500000
1,2,4.366812,113860.046875
1,2,4.347826,113789.265625
1,2,4.329004,113451.890625
1,2,4.310345,113394.484375
1,2,4.291845,113245.648438
1,2,4.273504,113027.234375
1,2,4.255319,113008.835938
1,2,4.237288,112901.937500
1,2,4.219409,112889.726562
1,2,4.201681,112815.078125
1,2,4.184100,112772.117188
1,2,4.166667,112666.296875
1,2,4.149378,112512.679688
1,2,4.132231,112217.898438
1,2,4.115226,112191.203125
1,2,4.098361,112164.679688
1,2,4.081633,112160.664062
1,2,4.065041,111881.406250
1,2,4.048583,111879.820312
1,2,4.032258,111475.507812
1,2,4.016064,111458.945312
1,2,4.000000,111454.140625
1,2,3.984064,111167.398438
1,2,3.968254,110959.757812
1,2,3.952569,110645.625000
1,2,3.937008,110432.039062
1,2,3.921569,110367.429688
1,2,3.906250,110166.531250
1,2,3.891051,110157.851562
1,2,3.875969,110103.617188
1,2,3.861004,110035.109375
1,2,3.846154,110027.968750
1,2,3.831418,109899.015625
1,2,3.816794,109674.132812
1,2,3.802281,109570.742188
1,2,3.787879,109066.304688
1,2,3.773585,108968.765625
1,2,3.759398,108954.351562
1,2,3.745318,108766.320312
1,2,3.731343,108738.968750
1,2,3.717472,108702.375000
1,2,3.703704,108594.343750
1,2,3.690037,107637.437500
1,2,3.676471,107523.062500
1,2,3.663004,107432.921875
1,2,3.649635,107323.625000
1,2,3.636364,107262.781250
1,2,3.623188,107187.062500
1,2,3.610108,107170.398438
1,2,3.597122,107141.234375
1,2,3.584229,107076.843750
1,2,3.571429,107006.210938
1,2,3.558719,107002.664062
1,2,3.546099,106927.367188
1,2,3.533569,106883.507812
1,2,3.521127,106837.953125
1,2,3.508772,106837.718750
1,2,3.496503,106827.710938
1,2,3.484321,106749.789062
1,2,3.472222,106730.812500
1,2,3.460208,106726.242188
1,2,3.448276,106620.460938
1,2,3.436426,106496.640625
1,2,3.424658,106449.234375
1,2,3.412969,106134.976562
1,2,3.401361,106057.046875
1,2,3.389831,106041.601562
1,2,3.378378,105783.820312
1,2,3.367003,105735.273438
1,2,3.355705,105647.757812
1,2,3.344482,105620.726562
1,2,3.333333,105571.718750
1,2,3.322259,105562.968750
1,2,3.311258,105457.726562
1,2,3.300330,105438.226562
1,2,3.289474,105414.007812
1,2,3.278689,105306.773438
1,2,3.267974,105099.562500
1,2,3.257329,105044.750000
1,2,3.246753,104987.632812
1,2,3.236246,104856.242188
1,2,3.225806,104786.562500
1,2,3.215434,104653.218750
1,2,3.205128,104644.812500
1,2,3.194888,104592.976562
1,2,3.184713,104442.414062
1,2,3.174603,104309.351562
1,2,3.164557,104184.843750
1,2,3.154574,104147.296875
1,2,3.144654,104080.343750
1,2,3.134796,104057.992188
1,2,3.125000,103883.406250
1,2,3.115265,103631.531250
1,2,3.105590,103508.921875
1,2,3.095975,103407.453125
1,2,3.086420,103383.328125
1,2,3.076923,103221.234375
1,2,3.067485,103197.296875
1,2,3.058104,103134.585938
1,2,3.048780,103122.398438
1,2,3.039514,103086.031250
1,2,3.030303,103054.070312
1,2,3.021148,103003.570312
1,2,3.012048,102847.570312
1,2,3.003003,102757.304688
1,2,2.994012,102709.617188
1,2,2.985075,102654.546875
1,2,2.976190,102574.664062
1,2,2.967359,102439.531250
1,2,2.958580,102418.093750
1,2,2.949853,102337.210938
1,2,2.941176,102301.390625
1,2,2.932551,102248.789062
1,2,2.923977,102185.976562
1,2,2.915452,102055.921875
1,2,2.906977,101995.656250
1,2,2.898551,101573.695312
1,2,2.890173,101425.546875
1,2,2.881844,101423.554688
1,2,2.873563,101375.945312
1,2,2.865330,101185.265625
1,2,2.857143,101045.000000
1,2,2.849003,100982.210938
1,2,2.840909,100892.343750
1,2,2.832861,100884.562500
1,2,2.824859,100869.007812
1,2,2.816901,100765.125000
1,2,2.808989,100598.773438
1,2,2.801120,100516.054688
1,2,2.793296,100458.562500
1,2,2.785515,100449.937500
1,2,2.777778,100421.617188
1,2,2.770083,100361.171875
1,2,2.762431,100330.656250
1,2,2.754821,100287.851562
1,2,2.747253,100099.843750
1,2,2.739726,100090.960938
1,2,2.732240,99564.351562
1,2,2.724796,99500.132812
1,2,2.717391,99273.429688
1,2,2.710027,99232.515625
1,2,2.702703,99190.695312
1,2,2.695418,99115.679688
1,2,2.688172,99098.414062
1,2,2.680965,98917.460938
1,2,2.673797,98741.953125
1,2,2.666667,98571.890625
1,2,2.659574,98568.273438
1,2,2.652520,98367.703125
1,2,2.645503,98165.242188
1,2,2.638522,97841.343750
1,2,2.631579,97690.945312
1,2,2.624672,97655.593750
1,2,2.617801,97552.500000
1,2,2.610966,97473.328125
1,2,2.604167,97344.000000
1,2,2.597403,97331.351562
1,2,2.590674,97323.164062
1,2,2.583979,97193.359375
1,2,2.577320,97188.875000
1,2,2.570694,97107.070312
1,2,2.564103,97036.804688
1,2,2.557545,96897.539062
1,2,2.551020,96770.281250
1,2,2.544529,96656.726562
1,2,2.538071,96597.578125
1,2,2.531646,96397.648438
1,2,2.525253,96289.000000
1,2,2.518892,96159.343750
1,2,2.512563,96060.953125
1,2,2.506266,96038.390625
1,2,2.500000,95940.562500
1,2,2.493766,95752.820312
1,2,2.487562,95724.726562
1,2,2.481390,95701.414062
1,2,2.475248,95525.750000
1,2,2.469136,95356.812500
1,2,2.463054,95280.234375
1,2,2.457002,95180.960938
1,2,2.450980,95136.484375
1,2,2.444988,95135.328125
1,2,2.439024,95082.492188
1,2,2.433090,94921.960938
1,2,2.427184,94652.687500
1,2,2.421308,94622.093750
1,2,2.415459,94532.625000
1,2,2.409639,94419.132812
1,2,2.403846,94261.070312
1,2,2.398082,94217.718750
1,2,2.392344,94082.718750
1,2,2.386635,93937.601562
1,2,2.380952,93856.203125
1,2,2.375297,93840.187500
1,2,2.369668,93833.742188
1,2,2.364066,93763.062500
1,2,2.358491,93599.906250
1,2,2.352941,93449.398438
1,2,2.347418,93426.234375
1,2,2.341920,93365.937500
1,2,2.336449,93165.718750
1,2,2.331002,92998.750000
1,2,2.325581,92863.742188
1,2,2.320186,92706.632812
1,2,2.314815,92647.679688
1,2,2.309469,92485.843750
1,2,2.304147,92263.164062
1,2,2.298851,92214.937500
1,2,2.293578,92103.937500
1,2,2.288330,92004.328125
1,2,2.283105,91998.953125
1,2,2.277904,91950.609375
1,2,2.272727,91713.882812
1,2,2.267574,91619.164062
1,2,2.262443,91544.914062
1,2,2.257336,91188.585938
1,2,2.252252,91084.390625
1,2,2.247191,90856.843750
1,2,2.242152,90723.710938
1,2,2.237136,90427.828125
1,2,2.232143,90379.921875
1,2,2.227171,90306.054688
1,2,2.222222,90128.484375
1,2,2.217295,90060.375000
1,2,2.212389,89991.375000
1,2,2.207506,89985.585938
1,2,2.202643,89973.390625
1,2,2.197802,89860.734375
1,2,2.192982,89464.148438
1,2,2.188184,89171.046875
1,2,2.183406,89108.046875
1,2,2.178649,89105.296875
1,2,2.173913,89096.609375
1,2,2.169197,88919.968750
1,2,2.164502,88804.843750
1,2,2.159827,88688.218750
1,2,2.155172,88468.851562
1,2,2.150538,88391.296875
1,2,2.145923,88377.210938
1,2,2.141328,88127.453125
1,2,2.136752,88019.914062
1,2,2.132196,87612.992188
1,2,2.127660,87055.132812
1,2,2.123142,86994.882812
1,2,2.118644,86744.601562
1,2,2.114165,86463.937500
1,2,2.109705,86195.960938
1,2,2.105263,86169.687500
1,2,2.100840,85976.929688
1,2,2.096436,85894.398438
1,2,2.092050,85863.000000
1,2,2.087683,85842.507812
1,2,2.083333,85631.187500
1,2,2.079002,85561.914062
1,2,2.074689,85269.429688
1,2,2.070393,85143.703125
1,2,2.066116,85120.070312
1,2,2.061856,84793.484375
1,2,2.057613,84648.429688
1,2,2.053388,84624.679688
1,2,2.049180,84613.203125
1,2,2.044990,84535.101562
1,2,2.040816,84485.773438
1,2,2.036660,84472.343750
1,2,2.032520,84442.242188
1,2,2.028398,84405.734375
1,2,2.024291,84305.867188
1,2,2.020202,83855.570312
1,2,2.016129,83796.781250
1,2,2.012072,83785.101562
1,2,2.008032,83533.781250
1,2,2.004008,83387.695312
1,2,2.000000,83336.539062
1,2,1.996008,83081.687500
1,2,1.992032,83077.390625
1,2,1.988072,82977.585938
1,2,1.984127,82923.742188
1,2,1.980198,82810.226562
1,2,1.976285,82777.437500
1,2,1.972387,82706.156250
1,2,1.968504,82696.437500
1,2,1.964637,82547.039062
1,2,1.960784,82382.414062
1,2,1.956947,82285.132812
1,2,1.953125,82267.375000
1,2,1.949318,82233.390625
1,2,1.945525,81639.382812
1,2,1.941748,81454.992188
1,2,1.937984,81437.953125
1,2,1.934236,81202.500000
1,2,1.930502,80925.796875
1,2,1.926782,80764.140625
1,2,1.923077,80518.304688
1,2,1.919386,79985.468750
1,2,1.915709,79872.335938
1,2,1.912046,79605.601562
1,2,1.908397,79544.296875
1,2,1.904762,79264.695312
1,2,1.901141,79159.539062
1,2,1.897533,78977.031250
1,2,1.893939,78920.664062
1,2,1.890359,78788.632812
1,2,1.886792,78766.687500
1,2,1.883239,78605.109375
1,2,1.879699,78518.585938
1,2,1.876173,78351.156250
1,2,1.872659,78163.312500
1,2,1.869159,78104.039062
1,2,1.865672,78091.851562
1,2,1.862197,78015.687500
1,2,1.858736,78002.750000
1,2,1.855288,77760.492188
1,2,1.851852,77600.609375
1,2,1.848429,77396.101562
1,2,1.845018,77312.695312
1,2,1.841621,77181.132812
1,2,1.838235,77124.351562
1,2,1.834862,77009.875000
1,2,1.831502,76807.375000
1,2,1.828154,76805.937500
1,2,1.824818,76732.156250
1,2,1.821494,76370.148438
1,2,1.818182,76349.109375
1,2,1.814882,76315.867188
1,2,1.811594,76061.898438
1,2,1.808318,75810.304688
1,2,1.805054,75724.304688
1,2,1.801802,75644.429688
1,2,1.798561,75583.070312
1,2,1.795332,75299.492188
1,2,1.792115,75182.914062
1,2,1.788909,74750.070312
1,2,1.785714,74719.921875
1,2,1.782531,74677.617188
1,2,1.779359,74619.570312
1,2,1.776199,74570.164062
1,2,1.773050,73868.117188
1,2,1.769912,73649.914062
1,2,1.766784,73562.078125
1,2,1.763668,73393.148438
1,2,1.760563,73281.750000
1,2,1.757469,73277.789062
1,2,1.754386,73025.257812
1,2,1.751313,72844.039062
1,2,1.748252,72784.765625
1,2,1.745201,72637.882812
1,2,1.742160,72591.414062
1,2,1.739130,72506.500000
1,2,1.736111,72493.546875
1,2,1.733102,72454.656250
1,2,1.730104,72420.843750
1,2,1.727116,72381.804688
1,2,1.724138,72328.679688
1,2,1.721170,72031.070312
1,2,1.718213,71913.046875
1,2,1.715266,71785.289062
1,2,1.712329,71690.679688
1,2,1.709402,71168.578125
1,2,1.706485,70578.203125
1,2,1.703578,70391.515625
1,2,1.700680,70355.429688
1,2,1.697793,70127.007812
1,2,1.694915,69999.195312
1,2,1.692047,69568.335938
1,2,1.689189,69490.890625
1,2,1.686341,69391.773438
1,2,1.683502,69265.296875
1,2,1.680672,69183.523438
1,2,1.677852,69180.359375
1,2,1.675042,68972.515625
1,2,1.672241,68603.953125
1,2,1.669449,68396.601562
1,2,1.666667,68359.875000
1,2,1.663894,68208.031250
1,2,1.661130,67850.796875
1,2,1.658375,67728.984375
1,2,1.655629,67433.546875
1,2,1.652893,67242.335938
1,2,1.650165,67177.546875
1,2,1.647446,67146.148438
1,2,1.644737,66986.359375
1,2,1.642036,66896.757812
1,2,1.639344,66432.296875
1,2,1.636661,66106.054688
1,2,1.633987,65833.367188
1,2,1.631321,65827.679688
1,2,1.628664,65798.929688
1,2,1.626016,65591.570312
1,2,1.623377,65312.179688
1,2,1.620746,64738.062500
1,2,1.618123,64444.972656
1,2,1.615509,64314.984375
1,2,1.612903,64182.558594
1,2,1.610306,64052.476562
1,2,1.607717,63636.882812
1,2,1.605136,63465.339844
1,2,1.602564,63402.648438
1,2,1.600000,63375.750000
1,2,1.597444,63272.140625
1,2,1.594896,63059.878906
1,2,1.592357,62709.164062
1,2,1.589825,62680.800781
1,2,1.587302,62575.894531
1,2,1.584786,62453.933594
1,2,1.582278,62253.148438
1,2,1.579779,62214.398438
1,2,1.577287,61971.171875
1,2,1.574803,61200.019531
1,2,1.572327,60580.968750
1,2,1.569859,60494.144531
1,2,1.567398,59930.804688
1,2,1.564945,59587.960938
1,2,1.562500,59367.945312
1,2,1.560062,59334.699219
1,2,1.557632,58890.492188
1,2,1.555210,58657.171875
1,2,1.552795,58458.246094
1,2,1.550388,58457.027344
1,2,1.547988,58446.835938
1,2,1.545595,57827.101562
1,2,1.543210,57540.105469
1,2,1.540832,57323.062500
1,2,1.538462,57310.222656
1,2,1.536098,56986.433594
1,2,1.533742,55197.789062
1,2,1.531394,54844.515625
1,2,1.529052,54725.906250
1,2,1.526718,54714.855469
1,2,1.524390,54682.511719
1,2,1.522070,54478.585938
1,2,1.519757,54287.980469
1,2,1.517451,53978.394531
1,2,1.515152,53905.906250
1,2,1.512859,53846.500000
1,2,1.510574,53700.363281
1,2,1.508296,52920.976562
1,2,1.506024,52600.855469
1,2,1.503759,52533.750000
1,2,1.501502,51589.035156
1,2,1.499250,51325.714844
1,2,1.497006,51084.406250
1,2,1.494768,50995.406250
1,2,1.492537,50814.578125
1,2,1.490313,50651.375000
1,2,1.488095,50246.847656
1,2,1.485884,49633.949219
1,2,1.483680,49449.617188
1,2,1.481481,49054.175781
1,2,1.479290,48974.980469
1,2,1.477105,48676.406250
1,2,1.474926,48635.179688
1,2,1.472754,47173.175781
1,2,1.470588,46816.605469
1,2,1.468429,46571.230469
1,2,1.466276,46004.375000
1,2,1.464129,45966.300781
1,2,1.461988,45933.097656
1,2,1.459854,45448.460938
1,2,1.457726,43693.480469
1,2,1.455604,43521.191406
1,2,1.453488,42776.945312
1,2,1.451379,42550.328125
1,2,1.449275,42335.792969
1,2,1.447178,42250.718750
1,2,1.445087,42078.710938
1,2,1.443001,41789.175781
1,2,1.440922,41772.832031
1,2,1.438849,41650.632812
1,2,1.436782,40717.082031
1,2,1.434720,40553.476562
1,2,1.432665,40493.121094
1,2,1.430615,40235.039062
1,2,1.428571,38875.492188
1,2,1.426534,38720.304688
1,2,1.424501,38307.882812
1,2,1.422475,38132.882812
1,2,1.420455,37218.402344
1,2,1.418440,36530.218750
1,2,1.416431,36167.164062
1,2,1.414427,35818.824219
1,2,1.412429,35779.910156
1,2,1.410437,35617.292969
1,2,1.408451,35361.890625
1,2,1.406470,35243.128906
1,2,1.404494,35220.039062
1,2,1.402525,35217.925781
1,2,1.400560,34606.644531
1,2,1.398601,34373.570312
1,2,1.396648,33732.992188
1,2,1.394700,33296.863281
1,2,1.392758,33228.671875
1,2,1.390821,33221.902344
1,2,1.388889,33094.832031
1,2,1.386963,32955.273438
1,2,1.385042,32876.691406
1,2,1.383126,32636.714844
1,2,1.381215,30774.681641
1,2,1.379310,30453.005859
1,2,1.377410,29880.187500
1,2,1.375516,29679.517578
1,2,1.373626,29558.003906
1,2,1.371742,28188.392578
1,2,1.369863,27607.179688
1,2,1.367989,27377.953125
1,2,1.366120,27123.576172
1,2,1.364256,27059.152344
1,2,1.362398,26698.554688
1,2,1.360544,26468.003906
1,2,1.358696,25993.064453
1,2,1.356852,25506.574219
1,2,1.355014,24191.187500
1,2,1.353180,23952.236328
1,2,1.351351,23828.121094
1,2,1.349528,23620.154297
1,2,1.347709,23026.687500
1,2,1.345895,20216.503906
1,2,1.344086,20015.525391
1,2,1.342282,19888.115234
1,2,1.340483,19262.142578
1,2,1.338688,18876.007812
1,2,1.336898,17723.205078
1,2,1.335113,17413.677734
1,2,1.333333,16735.226562
1,2,1.331558,16169.951172
1,2,1.329787,15752.325195
1,2,1.328021,14845.922852
1,2,1.326260,14743.301758
1,2,1.324503,14195.022461
1,2,1.322751,11271.520508
1,2,1.321004,10960.264648
1,2,1.319261,10897.374023
1,2,1.317523,10883.114258
1,2,1.315789,10483.349609
1,2,1.314060,10427.037109
1,2,1.312336,9343.849609
