summary_id,type,event_id,mean,standard_deviation,exposure_value
1,2,291,93449.398438,0.000000,2299999.750000
1,1,292,44736.707031,0.000000,2299999.750000
1,2,292,93856.203125,0.000000,2299999.750000
1,1,293,47593.312500,0.000000,2299999.750000
1,2,293,67728.984375,0.000000,2299999.750000
1,1,294,118878.929688,0.000000,2299999.750000
1,2,294,139464.484375,0.000000,2299999.750000
1,1,295,26168.113281,0.000000,2299999.750000
1,2,295,83140.210938,0.000000,2299999.750000
1,1,296,71414.570312,0.000000,2299999.750000
1,2,296,75583.070312,0.000000,2299999.750000
1,1,297,60630.207031,0.000000,2299999.750000
1,2,297,92263.164062,0.000000,2299999.750000
1,1,298,97815.429688,0.000000,2299999.750000
1,2,298,65339.003906,0.000000,2299999.750000
1,1,299,125189.601562,0.000000,2299999.750000
1,2,299,144204.125000,0.000000,2299999.750000
1,1,300,119857.078125,0.000000,2299999.750000
1,2,300,10897.374023,0.000000,2299999.750000
1,1,301,132350.593750,0.000000,2299999.750000
1,2,301,53978.394531,0.000000,2299999.750000
1,1,302,101325.031250,0.000000,2299999.750000
1,2,302,40553.476562,0.000000,2299999.750000
1,1,303,41795.441406,0.000000,2299999.750000
1,2,303,45189.460938,0.000000,2299999.750000
1,1,304,113610.593750,0.000000,2299999.750000
1,2,304,143077.312500,0.000000,2299999.750000
1,1,305,124407.164062,0.000000,2299999.750000
1,2,305,75182.914062,0.000000,2299999.750000
1,1,306,115294.617188,0.000000,2299999.750000
1,2,306,104786.562500,0.000000,2299999.750000
1,1,307,72795.945312,0.000000,2299999.750000
1,2,307,46934.160156,0.000000,2299999.750000
1,1,308,140118.484375,0.000000,2299999.750000
1,2,308,110035.109375,0.000000,2299999.750000
1,1,309,67901.453125,0.000000,2299999.750000
1,2,309,100421.617188,0.000000,2299999.750000
1,1,310,34227.609375,0.000000,2299999.750000
1,2,310,37621.039062,0.000000,2299999.750000
1,1,311,47043.164062,0.000000,2299999.750000
1,2,311,142624.046875,0.000000,2299999.750000
1,1,312,68603.578125,0.000000,2299999.750000
1,2,312,141768.406250,0.000000,2299999.750000
1,1,313,96743.710938,0.000000,2299999.750000
1,2,313,106179.976562,0.000000,2299999.750000
1,1,314,143764.281250,0.000000,2299999.750000
1,2,314,113451.890625,0.000000,2299999.750000
1,1,315,98533.054688,0.000000,2299999.750000
1,2,315,108434.054688,0.000000,2299999.750000
1,1,316,89184.125000,0.000000,2299999.750000
1,2,316,95162.898438,0.000000,2299999.750000
1,1,317,46612.359375,0.000000,2299999.750000
1,2,317,114711.062500,0.000000,2299999.750000
1,1,318,140464.437500,0.000000,2299999.750000
1,2,318,18780.078125,0.000000,2299999.750000
1,1,319,27895.105469,0.000000,2299999.750000
1,2,319,73649.914062,0.000000,2299999.750000
1,1,320,68829.007812,0.000000,2299999.750000
1,2,320,38720.304688,0.000000,2299999.750000
1,1,321,138351.890625,0.000000,2299999.750000
1,2,321,79605.601562,0.000000,2299999.750000
1,1,322,69512.351562,0.000000,2299999.750000
1,2,322,53569.273438,0.000000,2299999.750000
1,1,323,44462.199219,0.000000,2299999.750000
1,2,323,124522.390625,0.000000,2299999.750000
1,1,324,81978.851562,0.000000,2299999.750000
1,2,324,30883.337891,0.000000,2299999.750000
1,1,325,119710.023438,0.000000,2299999.750000
1,2,325,61654.214844,0.000000,2299999.750000
1,1,326,74096.031250,0.000000,2299999.750000
1,2,326,102709.617188,0.000000,2299999.750000
1,1,327,167620.109375,0.000000,2299999.750000
1,2,327,88127.453125,0.000000,2299999.750000
1,1,328,73679.164062,0.000000,2299999.750000
1,2,328,134342.390625,0.000000,2299999.750000
1,1,329,78423.414062,0.000000,2299999.750000
1,2,329,19716.376953,0.000000,2299999.750000
1,1,330,122824.210938,0.000000,2299999.750000
1,2,330,140299.859375,0.000000,2299999.750000
1,1,331,144592.531250,0.000000,2299999.750000
1,2,331,26698.554688,0.000000,2299999.750000
1,1,332,88466.578125,0.000000,2299999.750000
1,2,332,82233.390625,0.000000,2299999.750000
1,1,333,87158.671875,0.000000,2299999.750000
1,2,333,126287.609375,0.000000,2299999.750000
1,1,334,11450.142578,0.000000,2299999.750000
1,2,334,28603.207031,0.000000,2299999.750000
1,1,335,114851.179688,0.000000,2299999.750000
1,2,335,103086.031250,0.000000,2299999.750000
1,1,336,75244.750000,0.000000,2299999.750000
1,2,336,91816.750000,0.000000,2299999.750000
1,1,337,31474.671875,0.000000,2299999.750000
1,2,337,34606.644531,0.000000,2299999.750000
1,1,338,110368.062500,0.000000,2299999.750000
1,2,338,17413.677734,0.000000,2299999.750000
1,1,339,120449.460938,0.000000,2299999.750000
1,2,339,121537.976562,0.000000,2299999.750000
1,1,340,117455.382812,0.000000,2299999.750000
1,2,340,115283.242188,0.000000,2299999.750000
1,1,341,29295.939453,0.000000,2299999.750000
1,2,341,170350.750000,0.000000,2299999.750000
1,1,342,87874.898438,0.000000,2299999.750000
1,2,342,72381.804688,0.000000,2299999.750000
1,1,343,70899.093750,0.000000,2299999.750000
1,2,343,114500.085938,0.000000,2299999.750000
1,1,344,120973.296875,0.000000,2299999.750000
1,2,344,105788.242188,0.000000,2299999.750000
1,1,345,105967.976562,0.000000,2299999.750000
1,2,345,82977.585938,0.000000,2299999.750000
1,1,346,77874.398438,0.000000,2299999.750000
1,2,346,148192.796875,0.000000,2299999.750000
1,1,347,64062.625000,0.000000,2299999.750000
1,2,347,106827.710938,0.000000,2299999.750000
1,1,348,126963.304688,0.000000,2299999.750000
1,2,348,29825.892578,0.000000,2299999.750000
1,1,349,102923.156250,0.000000,2299999.750000
1,2,349,14856.182617,0.000000,2299999.750000
1,1,350,95781.078125,0.000000,2299999.750000
1,2,350,58446.835938,0.000000,2299999.750000
1,1,351,111478.515625,0.000000,2299999.750000
1,2,351,81454.992188,0.000000,2299999.750000
1,1,352,122229.398438,0.000000,2299999.750000
1,2,352,47628.621094,0.000000,2299999.750000
1,1,353,49060.035156,0.000000,2299999.750000
1,2,353,17998.980469,0.000000,2299999.750000
1,1,354,100952.460938,0.000000,2299999.750000
1,2,354,65591.570312,0.000000,2299999.750000
1,1,355,14401.043945,0.000000,2299999.750000
1,2,355,99911.257812,0.000000,2299999.750000
1,1,356,108098.468750,0.000000,2299999.750000
1,2,356,142097.171875,0.000000,2299999.750000
1,1,357,29517.675781,0.000000,2299999.750000
1,2,357,79252.367188,0.000000,2299999.750000
1,1,358,54925.320312,0.000000,2299999.750000
1,2,358,160907.078125,0.000000,2299999.750000
1,1,359,39697.683594,0.000000,2299999.750000
1,2,359,169768.796875,0.000000,2299999.750000
1,1,360,13653.243164,0.000000,2299999.750000
1,2,360,19584.796875,0.000000,2299999.750000
1,1,361,139704.000000,0.000000,2299999.750000
1,2,361,152969.953125,0.000000,2299999.750000
1,1,362,117619.718750,0.000000,2299999.750000
1,2,362,84036.210938,0.000000,2299999.750000
1,1,363,108186.687500,0.000000,2299999.750000
1,2,363,80079.093750,0.000000,2299999.750000
1,1,364,90299.703125,0.000000,2299999.750000
1,2,364,27497.666016,0.000000,2299999.750000
1,1,365,99692.937500,0.000000,2299999.750000
1,2,365,155956.781250,0.000000,2299999.750000
1,1,366,126997.476562,0.000000,2299999.750000
1,2,366,24191.187500,0.000000,2299999.750000
1,1,367,54021.332031,0.000000,2299999.750000
1,2,367,50690.828125,0.000000,2299999.750000
1,1,368,112234.195312,0.000000,2299999.750000
1,2,368,76370.148438,0.000000,2299999.750000
1,1,369,88932.187500,0.000000,2299999.750000
1,2,369,109899.015625,0.000000,2299999.750000
1,1,370,90734.492188,0.000000,2299999.750000
1,2,370,48636.546875,0.000000,2299999.750000
1,1,371,88973.312500,0.000000,2299999.750000
1,2,371,73393.148438,0.000000,2299999.750000
1,1,372,166086.171875,0.000000,2299999.750000
1,2,372,103508.921875,0.000000,2299999.750000
1,1,373,49719.734375,0.000000,2299999.750000
1,2,373,81694.640625,0.000000,2299999.750000
1,1,374,53918.464844,0.000000,2299999.750000
1,2,374,53880.222656,0.000000,2299999.750000
1,1,375,40363.585938,0.000000,2299999.750000
1,2,375,67242.335938,0.000000,2299999.750000
1,1,376,108849.648438,0.000000,2299999.750000
1,2,376,29496.707031,0.000000,2299999.750000
1,1,377,15687.884766,0.000000,2299999.750000
1,2,377,104256.304688,0.000000,2299999.750000
1,1,378,139194.515625,0.000000,2299999.750000
1,2,378,114311.500000,0.000000,2299999.750000
1,1,379,134320.125000,0.000000,2299999.750000
1,2,379,49054.175781,0.000000,2299999.750000
1,1,380,127009.640625,0.000000,2299999.750000
1,2,380,86994.882812,0.000000,2299999.750000
1,1,381,109881.148438,0.000000,2299999.750000
1,2,381,103399.039062,0.000000,2299999.750000
1,1,382,27206.425781,0.000000,2299999.750000
1,2,382,127648.179688,0.000000,2299999.750000
1,1,383,81512.648438,0.000000,2299999.750000
1,2,383,76061.898438,0.000000,2299999.750000
1,1,384,92984.710938,0.000000,2299999.750000
1,2,384,69853.843750,0.000000,2299999.750000
1,1,385,39263.492188,0.000000,2299999.750000
1,2,385,95525.750000,0.000000,2299999.750000
1,1,386,62372.691406,0.000000,2299999.750000
1,2,386,68737.773438,0.000000,2299999.750000
1,1,387,49764.253906,0.000000,2299999.750000
1,2,387,102439.531250,0.000000,2299999.750000
1,1,388,142005.171875,0.000000,2299999.750000
1,2,388,77500.968750,0.000000,2299999.750000
1,1,389,104620.179688,0.000000,2299999.750000
1,2,389,77757.304688,0.000000,2299999.750000
1,1,390,159302.078125,0.000000,2299999.750000
1,2,390,69490.890625,0.000000,2299999.750000
1,1,391,113279.710938,0.000000,2299999.750000
1,2,391,32955.273438,0.000000,2299999.750000
1,1,392,102683.000000,0.000000,2299999.750000
1,2,392,110432.039062,0.000000,2299999.750000
1,1,393,129038.226562,0.000000,2299999.750000
1,2,393,77976.695312,0.000000,2299999.750000
1,1,394,13668.953125,0.000000,2299999.750000
1,2,394,47308.656250,0.000000,2299999.750000
1,1,395,63751.898438,0.000000,2299999.750000
1,2,395,91715.851562,0.000000,2299999.750000
1,1,396,81094.851562,0.000000,2299999.750000
1,2,396,102337.210938,0.000000,2299999.750000
1,1,397,49535.609375,0.000000,2299999.750000
1,2,397,113008.835938,0.000000,2299999.750000
1,1,398,57177.496094,0.000000,2299999.750000
1,2,398,89336.687500,0.000000,2299999.750000
1,1,399,114032.265625,0.000000,2299999.750000
1,2,399,18876.007812,0.000000,2299999.750000
1,1,400,108907.289062,0.000000,2299999.750000
1,2,400,130303.132812,0.000000,2299999.750000
1,1,401,123689.898438,0.000000,2299999.750000
1,2,401,41772.832031,0.000000,2299999.750000
1,1,402,95047.281250,0.000000,2299999.750000
1,2,402,83785.101562,0.000000,2299999.750000
1,1,403,93358.976562,0.000000,2299999.750000
1,2,403,35621.703125,0.000000,2299999.750000
1,1,404,101918.296875,0.000000,2299999.750000
1,2,404,141169.500000,0.000000,2299999.750000
1,1,405,146522.546875,0.000000,2299999.750000
1,2,405,102301.390625,0.000000,2299999.750000
1,1,406,56170.292969,0.000000,2299999.750000
1,2,406,92103.937500,0.000000,2299999.750000
1,1,407,33674.464844,0.000000,2299999.750000
1,2,407,46039.433594,0.000000,2299999.750000
1,1,408,35681.179688,0.000000,2299999.750000
1,2,408,106620.460938,0.000000,2299999.750000
1,1,409,22672.113281,0.000000,2299999.750000
1,2,409,74719.921875,0.000000,2299999.750000
1,1,410,165934.531250,0.000000,2299999.750000
1,2,410,57827.101562,0.000000,2299999.750000
1,1,411,56465.253906,0.000000,2299999.750000
1,2,411,100330.656250,0.000000,2299999.750000
1,1,412,81825.101562,0.000000,2299999.750000
1,2,412,13284.368164,0.000000,2299999.750000
1,1,413,85496.281250,0.000000,2299999.750000
1,2,413,145958.468750,0.000000,2299999.750000
1,1,414,92907.765625,0.000000,2299999.750000
1,2,414,121671.851562,0.000000,2299999.750000
1,1,415,89564.125000,0.000000,2299999.750000
1,2,415,71168.578125,0.000000,2299999.750000
1,1,416,116717.750000,0.000000,2299999.750000
1,2,416,96060.953125,0.000000,2299999.750000
1,1,417,177319.593750,0.000000,2299999.750000
1,2,417,15015.716797,0.000000,2299999.750000
1,1,418,124016.445312,0.000000,2299999.750000
1,2,418,38875.492188,0.000000,2299999.750000
1,1,419,66696.226562,0.000000,2299999.750000
1,2,419,131719.671875,0.000000,2299999.750000
1,1,420,73681.382812,0.000000,2299999.750000
1,2,420,101325.835938,0.000000,2299999.750000
1,1,421,101510.539062,0.000000,2299999.750000
1,2,421,96241.078125,0.000000,2299999.750000
1,1,422,121008.085938,0.000000,2299999.750000
1,2,422,118696.500000,0.000000,2299999.750000
1,1,423,117295.101562,0.000000,2299999.750000
1,2,423,89880.000000,0.000000,2299999.750000
1,1,424,26829.931641,0.000000,2299999.750000
1,2,424,103134.585938,0.000000,2299999.750000
1,1,425,144762.953125,0.000000,2299999.750000
1,2,425,75088.640625,0.000000,2299999.750000
1,1,426,66352.195312,0.000000,2299999.750000
1,2,426,83804.476562,0.000000,2299999.750000
1,1,427,35457.503906,0.000000,2299999.750000
1,2,427,20842.906250,0.000000,2299999.750000
1,1,428,123985.585938,0.000000,2299999.750000
1,2,428,58657.171875,0.000000,2299999.750000
1,1,429,83346.382812,0.000000,2299999.750000
1,2,429,92095.757812,0.000000,2299999.750000
1,1,430,35964.324219,0.000000,2299999.750000
1,2,430,140707.734375,0.000000,2299999.750000
1,1,431,59119.164062,0.000000,2299999.750000
1,2,431,23620.154297,0.000000,2299999.750000
1,1,432,38788.867188,0.000000,2299999.750000
1,2,432,150292.734375,0.000000,2299999.750000
1,1,433,59922.121094,0.000000,2299999.750000
1,2,433,137297.203125,0.000000,2299999.750000
1,1,434,97340.882812,0.000000,2299999.750000
1,2,434,69999.195312,0.000000,2299999.750000
1,1,435,91475.007812,0.000000,2299999.750000
1,2,435,29048.419922,0.000000,2299999.750000
1,1,436,73744.953125,0.000000,2299999.750000
1,2,436,87412.468750,0.000000,2299999.750000
1,1,437,167102.187500,0.000000,2299999.750000
1,2,437,130500.640625,0.000000,2299999.750000
1,1,438,136647.500000,0.000000,2299999.750000
1,2,438,113127.648438,0.000000,2299999.750000
1,1,439,51394.605469,0.000000,2299999.750000
1,2,439,118598.539062,0.000000,2299999.750000
1,1,440,102670.640625,0.000000,2299999.750000
1,2,440,14499.138672,0.000000,2299999.750000
1,1,441,98034.046875,0.000000,2299999.750000
1,2,441,110157.851562,0.000000,2299999.750000
1,1,442,119502.015625,0.000000,2299999.750000
1,2,442,76669.812500,0.000000,2299999.750000
1,1,443,123091.351562,0.000000,2299999.750000
1,2,443,66824.203125,0.000000,2299999.750000
1,1,444,87374.304688,0.000000,2299999.750000
1,2,444,81913.781250,0.000000,2299999.750000
1,1,445,67782.531250,0.000000,2299999.750000
1,2,445,104856.242188,0.000000,2299999.750000
1,1,446,28140.957031,0.000000,2299999.750000
1,2,446,71161.710938,0.000000,2299999.750000
1,1,447,116141.351562,0.000000,2299999.750000
1,2,447,45350.160156,0.000000,2299999.750000
1,1,448,140426.812500,0.000000,2299999.750000
1,2,448,79985.468750,0.000000,2299999.750000
1,1,449,78507.570312,0.000000,2299999.750000
1,2,449,88804.843750,0.000000,2299999.750000
1,1,450,45708.898438,0.000000,2299999.750000
1,2,450,109481.875000,0.000000,2299999.750000
1,1,451,82908.429688,0.000000,2299999.750000
1,2,451,89826.500000,0.000000,2299999.750000
1,1,452,58648.820312,0.000000,2299999.750000
1,2,452,144476.890625,0.000000,2299999.750000
1,1,453,111147.007812,0.000000,2299999.750000
1,2,453,144386.546875,0.000000,2299999.750000
1,1,454,151649.656250,0.000000,2299999.750000
1,2,454,107432.921875,0.000000,2299999.750000
1,1,455,93757.390625,0.000000,2299999.750000
1,2,455,80518.304688,0.000000,2299999.750000
1,1,456,71094.664062,0.000000,2299999.750000
1,2,456,27377.953125,0.000000,2299999.750000
1,1,457,123691.742188,0.000000,2299999.750000
1,2,457,68603.953125,0.000000,2299999.750000
1,1,458,48700.671875,0.000000,2299999.750000
1,2,458,76059.507812,0.000000,2299999.750000
1,1,459,33582.058594,0.000000,2299999.750000
1,2,459,106449.234375,0.000000,2299999.750000
1,1,460,69540.117188,0.000000,2299999.750000
1,2,460,131310.625000,0.000000,2299999.750000
1,1,461,81897.617188,0.000000,2299999.750000
1,2,461,150207.859375,0.000000,2299999.750000
1,1,462,100137.421875,0.000000,2299999.750000
1,2,462,149057.734375,0.000000,2299999.750000
1,1,463,70337.265625,0.000000,2299999.750000
1,2,463,154143.000000,0.000000,2299999.750000
1,1,464,110645.554688,0.000000,2299999.750000
1,2,464,88483.765625,0.000000,2299999.750000
1,1,465,153794.171875,0.000000,2299999.750000
1,2,465,108702.375000,0.000000,2299999.750000
1,1,466,85763.992188,0.000000,2299999.750000
1,2,466,25608.251953,0.000000,2299999.750000
1,1,467,54278.031250,0.000000,2299999.750000
1,2,467,85631.187500,0.000000,2299999.750000
1,1,468,84507.906250,0.000000,2299999.750000
1,2,468,29843.291016,0.000000,2299999.750000
1,1,469,86218.007812,0.000000,2299999.750000
1,2,469,86364.359375,0.000000,2299999.750000
1,1,470,68724.789062,0.000000,2299999.750000
1,2,470,89860.734375,0.000000,2299999.750000
1,1,471,100268.742188,0.000000,2299999.750000
1,2,471,44863.699219,0.000000,2299999.750000
1,1,472,62887.515625,0.000000,2299999.750000
1,2,472,92990.328125,0.000000,2299999.750000
1,1,473,14841.725586,0.000000,2299999.750000
1,2,473,112160.664062,0.000000,2299999.750000
1,1,474,126437.687500,0.000000,2299999.750000
1,2,474,84535.101562,0.000000,2299999.750000
1,1,475,107198.515625,0.000000,2299999.750000
1,2,475,142943.718750,0.000000,2299999.750000
1,1,476,48053.675781,0.000000,2299999.750000
1,2,476,135519.812500,0.000000,2299999.750000
1,1,477,43895.121094,0.000000,2299999.750000
1,2,477,45943.878906,0.000000,2299999.750000
1,1,478,29414.583984,0.000000,2299999.750000
1,2,478,125084.484375,0.000000,2299999.750000
1,1,479,73172.859375,0.000000,2299999.750000
1,2,479,119489.562500,0.000000,2299999.750000
1,1,480,74042.593750,0.000000,2299999.750000
1,2,480,90856.843750,0.000000,2299999.750000
1,1,481,148821.125000,0.000000,2299999.750000
1,2,481,105099.562500,0.000000,2299999.750000
1,1,482,109313.101562,0.000000,2299999.750000
1,2,482,29126.488281,0.000000,2299999.750000
1,1,483,33628.695312,0.000000,2299999.750000
1,2,483,65533.738281,0.000000,2299999.750000
1,1,484,151441.078125,0.000000,2299999.750000
1,2,484,57785.855469,0.000000,2299999.750000
1,1,485,138683.984375,0.000000,2299999.750000
1,2,485,141484.500000,0.000000,2299999.750000
1,1,486,71190.125000,0.000000,2299999.750000
1,2,486,27059.152344,0.000000,2299999.750000
1,1,487,156185.546875,0.000000,2299999.750000
1,2,487,45966.300781,0.000000,2299999.750000
1,1,488,80861.765625,0.000000,2299999.750000
1,2,488,35779.910156,0.000000,2299999.750000
1,1,489,36249.589844,0.000000,2299999.750000
1,2,489,68359.875000,0.000000,2299999.750000
1,1,490,72182.460938,0.000000,2299999.750000
1,2,490,51122.691406,0.000000,2299999.750000
1,1,491,67434.992188,0.000000,2299999.750000
1,2,491,31453.085938,0.000000,2299999.750000
1,1,492,34779.707031,0.000000,2299999.750000
1,2,492,54682.511719,0.000000,2299999.750000
1,1,493,121123.828125,0.000000,2299999.750000
1,2,493,167182.000000,0.000000,2299999.750000
1,1,494,105689.132812,0.000000,2299999.750000
1,2,494,24056.736328,0.000000,2299999.750000
1,1,495,103537.281250,0.000000,2299999.750000
1,2,495,135557.109375,0.000000,2299999.750000
1,1,496,53635.894531,0.000000,2299999.750000
1,2,496,154770.609375,0.000000,2299999.750000
1,1,497,78050.375000,0.000000,2299999.750000
1,2,497,43814.371094,0.000000,2299999.750000
1,1,498,107222.375000,0.000000,2299999.750000
1,2,498,66896.757812,0.000000,2299999.750000
1,1,499,116265.265625,0.000000,2299999.750000
1,2,499,118105.234375,0.000000,2299999.750000
1,1,500,58805.929688,0.000000,2299999.750000
1,2,500,95724.726562,0.000000,2299999.750000
1,1,501,70628.062500,0.000000,2299999.750000
1,2,501,82969.312500,0.000000,2299999.750000
1,1,502,99564.679688,0.000000,2299999.750000
1,2,502,16972.337891,0.000000,2299999.750000
1,1,503,94114.117188,0.000000,2299999.750000
1,2,503,88019.914062,0.000000,2299999.750000
1,1,504,50072.648438,0.000000,2299999.750000
1,2,504,72844.039062,0.000000,2299999.750000
1,1,505,61855.011719,0.000000,2299999.750000
1,2,505,35217.925781,0.000000,2299999.750000
1,1,506,147975.062500,0.000000,2299999.750000
1,2,506,86993.015625,0.000000,2299999.750000
1,1,507,44656.257812,0.000000,2299999.750000
1,2,507,131157.328125,0.000000,2299999.750000
1,1,508,41635.050781,0.000000,2299999.750000
1,2,508,33296.863281,0.000000,2299999.750000
1,1,509,95378.585938,0.000000,2299999.750000
1,2,509,54315.761719,0.000000,2299999.750000
1,1,510,108476.070312,0.000000,2299999.750000
1,2,510,15505.090820,0.000000,2299999.750000
1,1,511,42154.367188,0.000000,2299999.750000
1,2,511,89464.148438,0.000000,2299999.750000
1,1,512,73728.656250,0.000000,2299999.750000
1,2,512,114847.406250,0.000000,2299999.750000
1,1,513,81667.210938,0.000000,2299999.750000
1,2,513,135342.281250,0.000000,2299999.750000
1,1,514,39889.542969,0.000000,2299999.750000
1,2,514,97723.937500,0.000000,2299999.750000
1,1,515,51604.996094,0.000000,2299999.750000
1,2,515,101185.265625,0.000000,2299999.750000
1,1,516,146695.859375,0.000000,2299999.750000
1,2,516,59930.804688,0.000000,2299999.750000
1,1,517,135619.265625,0.000000,2299999.750000
1,2,517,51983.804688,0.000000,2299999.750000
1,1,518,106520.250000,0.000000,2299999.750000
1,2,518,62862.742188,0.000000,2299999.750000
1,1,519,90230.968750,0.000000,2299999.750000
1,2,519,100361.171875,0.000000,2299999.750000
1,1,520,140842.015625,0.000000,2299999.750000
1,2,520,99500.132812,0.000000,2299999.750000
1,1,521,138892.375000,0.000000,2299999.750000
1,2,521,99273.429688,0.000000,2299999.750000
1,1,522,51826.335938,0.000000,2299999.750000
1,2,522,24599.593750,0.000000,2299999.750000
1,1,523,112681.562500,0.000000,2299999.750000
1,2,523,36167.164062,0.000000,2299999.750000
1,1,524,88645.093750,0.000000,2299999.750000
1,2,524,120535.179688,0.000000,2299999.750000
1,1,525,69695.296875,0.000000,2299999.750000
1,2,525,136094.703125,0.000000,2299999.750000
1,1,526,82082.648438,0.000000,2299999.750000
1,2,526,64543.636719,0.000000,2299999.750000
1,1,527,90725.609375,0.000000,2299999.750000
1,2,527,171024.796875,0.000000,2299999.750000
1,1,528,139362.406250,0.000000,2299999.750000
1,2,528,78711.820312,0.000000,2299999.750000
1,1,529,64900.558594,0.000000,2299999.750000
1,2,529,25892.511719,0.000000,2299999.750000
1,1,530,117212.867188,0.000000,2299999.750000
1,2,530,97188.875000,0.000000,2299999.750000
1,1,531,131026.960938,0.000000,2299999.750000
1,2,531,35444.929688,0.000000,2299999.750000
1,1,532,92763.796875,0.000000,2299999.750000
1,2,532,167607.859375,0.000000,2299999.750000
1,1,533,19004.732422,0.000000,2299999.750000
1,2,533,153316.875000,0.000000,2299999.750000
1,1,534,63190.375000,0.000000,2299999.750000
1,2,534,111777.226562,0.000000,2299999.750000
1,1,535,59368.605469,0.000000,2299999.750000
1,2,535,112207.671875,0.000000,2299999.750000
1,1,536,85549.125000,0.000000,2299999.750000
1,2,536,134960.812500,0.000000,2299999.750000
1,1,537,65463.195312,0.000000,2299999.750000
1,2,537,98354.960938,0.000000,2299999.750000
1,1,538,78027.445312,0.000000,2299999.750000
1,2,538,106496.640625,0.000000,2299999.750000
1,1,539,85256.328125,0.000000,2299999.750000
1,2,539,83077.390625,0.000000,2299999.750000
1,1,540,84534.218750,0.000000,2299999.750000
1,2,540,52688.480469,0.000000,2299999.750000
1,1,541,53375.992188,0.000000,2299999.750000
1,2,541,55037.179688,0.000000,2299999.750000
1,1,542,50572.000000,0.000000,2299999.750000
1,2,542,66432.296875,0.000000,2299999.750000
1,1,543,60617.718750,0.000000,2299999.750000
1,2,543,92998.750000,0.000000,2299999.750000
1,1,544,34043.972656,0.000000,2299999.750000
1,2,544,32065.765625,0.000000,2299999.750000
1,1,545,87547.460938,0.000000,2299999.750000
1,2,545,97841.343750,0.000000,2299999.750000
1,1,546,21682.964844,0.000000,2299999.750000
1,2,546,146559.078125,0.000000,2299999.750000
1,1,547,36384.289062,0.000000,2299999.750000
1,2,547,128123.023438,0.000000,2299999.750000
1,1,548,43349.468750,0.000000,2299999.750000
1,2,548,95701.414062,0.000000,2299999.750000
1,1,549,88170.320312,0.000000,2299999.750000
1,2,549,24450.943359,0.000000,2299999.750000
1,1,550,7487.066895,0.000000,2299999.750000
1,2,550,112191.203125,0.000000,2299999.750000
1,1,551,24576.478516,0.000000,2299999.750000
1,2,551,24609.816406,0.000000,2299999.750000
1,1,552,57988.058594,0.000000,2299999.750000
1,2,552,88468.851562,0.000000,2299999.750000
1,1,553,106708.914062,0.000000,2299999.750000
1,2,553,59334.699219,0.000000,2299999.750000
1,1,554,20179.371094,0.000000,2299999.750000
1,2,554,118189.398438,0.000000,2299999.750000
1,1,555,86125.945312,0.000000,2299999.750000
1,2,555,158865.281250,0.000000,2299999.750000
1,1,556,104965.718750,0.000000,2299999.750000
1,2,556,95334.976562,0.000000,2299999.750000
1,1,557,122475.101562,0.000000,2299999.750000
1,2,557,95356.812500,0.000000,2299999.750000
1,1,558,52287.089844,0.000000,2299999.750000
1,2,558,86854.265625,0.000000,2299999.750000
1,1,559,82761.796875,0.000000,2299999.750000
1,2,559,96159.343750,0.000000,2299999.750000
1,1,560,109628.789062,0.000000,2299999.750000
1,2,560,37173.714844,0.000000,2299999.750000
1,1,561,66506.531250,0.000000,2299999.750000
1,2,561,105414.007812,0.000000,2299999.750000
1,1,562,102766.421875,0.000000,2299999.750000
1,2,562,15320.781250,0.000000,2299999.750000
1,1,563,59927.683594,0.000000,2299999.750000
1,2,563,87612.992188,0.000000,2299999.750000
1,1,564,54593.968750,0.000000,2299999.750000
1,2,564,60115.738281,0.000000,2299999.750000
1,1,565,120722.820312,0.000000,2299999.750000
1,2,565,46004.375000,0.000000,2299999.750000
1,1,566,24712.521484,0.000000,2299999.750000
1,2,566,19869.500000,0.000000,2299999.750000
1,1,567,84417.945312,0.000000,2299999.750000
1,2,567,78104.039062,0.000000,2299999.750000
1,1,568,98819.234375,0.000000,2299999.750000
1,2,568,125514.570312,0.000000,2299999.750000
1,1,569,77645.179688,0.000000,2299999.750000
1,2,569,92763.570312,0.000000,2299999.750000
1,1,570,39769.714844,0.000000,2299999.750000
1,2,570,97250.710938,0.000000,2299999.750000
1,1,571,132001.281250,0.000000,2299999.750000
1,2,571,73978.789062,0.000000,2299999.750000
1,1,572,71322.460938,0.000000,2299999.750000
1,2,572,57363.773438,0.000000,2299999.750000
1,1,573,126040.125000,0.000000,2299999.750000
1,2,573,117456.531250,0.000000,2299999.750000
1,1,574,83838.882812,0.000000,2299999.750000
1,2,574,108562.414062,0.000000,2299999.750000
1,1,575,86801.671875,0.000000,2299999.750000
1,2,575,59463.796875,0.000000,2299999.750000
1,1,576,114573.351562,0.000000,2299999.750000
1,2,576,95750.726562,0.000000,2299999.750000
1,1,577,131471.078125,0.000000,2299999.750000
1,2,577,104987.632812,0.000000,2299999.750000
1,1,578,31252.880859,0.000000,2299999.750000
1,2,578,99098.414062,0.000000,2299999.750000
1,1,579,88935.625000,0.000000,2299999.750000
1,2,579,92706.632812,0.000000,2299999.750000
1,1,580,28167.250000,0.000000,2299999.750000
1,2,580,36786.609375,0.000000,2299999.750000
1,1,581,134452.750000,0.000000,2299999.750000
1,2,581,126122.781250,0.000000,2299999.750000
1,1,582,129250.117188,0.000000,2299999.750000
