event_id,output_id,sidx,loss
663,2,-3,98290.60
663,2,-1,378.74
663,2,1,2933.39
663,3,-3,49145.30
663,3,-1,3068.85
663,3,1,1055.26
663,4,-3,19658.12
663,4,-1,937.07
663,4,1,448.23
663,5,-3,982906.00
663,5,-1,64634.69
663,5,1,1160.54
663,6,-3,98290.60
663,6,-1,546.79
663,6,1,2413.50
663,7,-3,49145.30
663,7,-1,1666.68
663,7,1,1574.19
663,8,-3,19658.12
663,8,-1,647.08
663,8,1,14.14
664,1,-3,982906.00
664,1,-1,44518.12
664,1,1,72565.38
664,2,-3,98290.60
664,2,-1,6501.04
664,2,1,5549.76
664,3,-3,49145.30
664,3,-1,875.77
664,3,1,375.49
664,4,-3,19658.12
664,4,-1,1103.24
664,4,1,490.50
664,5,-3,982906.00
664,5,-1,34967.46
664,5,1,71802.53
664,6,-3,98290.60
664,6,-1,2247.15
664,6,1,2174.14
664,7,-3,49145.30
664,7,-1,703.05
664,7,1,2499.99
664,8,-3,19658.12
664,8,-1,772.64
664,8,1,221.61
665,1,-3,982906.00
665,1,-1,6826.01
665,1,1,32429.86
665,2,-3,98290.60
665,2,-1,3644.75
665,2,1,1680.85
665,3,-3,49145.30
665,3,-1,1643.16
665,3,1,894.27
665,4,-3,19658.12
665,4,-1,1132.79
665,4,1,72.88
665,5,-3,982906.00
665,5,-1,43348.26
665,5,1,11184.63
665,6,-3,98290.60
665,6,-1,4075.67
665,6,1,2486.59
665,7,-3,49145.30
665,7,-1,2055.68
665,7,1,2761.17
665,8,-3,19658.12
665,8,-1,497.15
665,8,1,535.69
666,1,-3,982906.00
666,1,-1,7107.38
666,1,1,38936.54
666,2,-3,98290.60
666,2,-1,1181.28
666,2,1,250.70
666,3,-3,49145.30
666,3,-1,4.88
666,3,1,588.75
666,4,-3,19658.12
666,4,-1,186.75
666,4,1,552.71
666,5,-3,982906.00
666,5,-1,4041.64
666,5,1,2309.23
666,6,-3,98290.60
666,6,-1,2161.19
666,6,1,2167.80
666,7,-3,49145.30
666,7,-1,18.44
666,7,1,717.77
666,8,-3,19658.12
666,8,-1,183.84
666,8,1,409.60
667,1,-3,982906.00
667,1,-1,28251.44
667,1,1,3453.32
667,2,-3,98290.60
667,2,-1,4867.83
667,2,1,3943.35
667,3,-3,49145.30
667,3,-1,542.24
667,3,1,1158.38
667,4,-3,19658.12
667,4,-1,1101.43
667,4,1,1227.41
667,5,-3,982906.00
667,5,-1,41753.68
667,5,1,22286.33
667,6,-3,98290.60
667,6,-1,5689.94
667,6,1,1423.37
667,7,-3,49145.30
667,7,-1,476.76
667,7,1,1278.59
667,8,-3,19658.12
667,8,-1,1112.85
667,8,1,138.30
668,1,-3,982906.00
668,1,-1,59588.18
668,1,1,24133.77
668,2,-3,98290.60
668,2,-1,144.17
668,2,1,934.35
668,3,-3,49145.30
668,3,-1,2951.61
668,3,1,32.59
668,4,-3,19658.12
668,4,-1,864.14
668,4,1,861.25
668,5,-3,982906.00
668,5,-1,71842.80
668,5,1,3122.64
668,6,-3,98290.60
668,6,-1,182.44
668,6,1,3344.73
668,7,-3,49145.30
668,7,-1,3793.59
668,7,1,1392.49
668,8,-3,19658.12
668,8,-1,743.03
668,8,1,359.33
669,1,-3,982906.00
669,1,-1,1273.68
669,1,1,9328.85
669,2,-3,98290.60
669,2,-1,4486.22
669,2,1,6242.48
669,3,-3,49145.30
669,3,-1,1198.09
669,3,1,2658.62
669,4,-3,19658.12
669,4,-1,991.81
669,4,1,824.24
669,5,-3,982906.00
669,5,-1,6036.67
669,5,1,46662.41
669,6,-3,98290.60
669,6,-1,3970.65
669,6,1,598.06
669,7,-3,49145.30
669,7,-1,302.45
669,7,1,2507.88
669,8,-3,19658.12
669,8,-1,795.97
669,8,1,1304.47
670,1,-3,982906.00
670,1,-1,6881.26
670,1,1,10670.53
670,2,-3,98290.60
670,2,-1,5084.41
670,2,1,107.97
670,3,-3,49145.30
670,3,-1,12.80
670,3,1,2980.75
670,4,-3,19658.12
670,4,-1,396.48
670,4,1,624.64
670,5,-3,982906.00
670,5,-1,81033.59
670,5,1,27219.96
670,6,-3,98290.60
670,6,-1,3896.94
670,6,1,3587.55
670,7,-3,49145.30
670,7,-1,4347.78
670,7,1,1145.16
670,8,-3,19658.12
670,8,-1,845.32
670,8,1,1378.15
671,1,-3,982906.00
671,1,-1,14884.00
671,1,1,23211.56
671,2,-3,98290.60
671,2,-1,2899.33
671,2,1,4000.79
671,3,-3,49145.30
671,3,-1,379.13
671,3,1,1039.05
671,4,-3,19658.12
671,4,-1,661.42
671,4,1,261.02
671,5,-3,982906.00
671,5,-1,3098.24
671,5,1,51330.88
671,6,-3,98290.60
671,6,-1,2136.59
671,6,1,1675.28
671,7,-3,49145.30
671,7,-1,1506.53
671,7,1,1965.43
671,8,-3,19658.12
671,8,-1,785.62
671,8,1,1164.43
672,1,-3,982906.00
672,1,-1,62211.82
672,1,1,52032.19
672,2,-3,98290.60
672,2,-1,248.08
672,2,1,6038.77
672,3,-3,49145.30
672,3,-1,2055.90
672,3,1,76.89
672,4,-3,19658.12
672,4,-1,444.75
672,4,1,536.98
672,5,-3,982906.00
672,5,-1,7064.33
672,5,1,48929.55
672,6,-3,98290.60
672,6,-1,2016.86
672,6,1,7070.26
672,7,-3,49145.30
672,7,-1,2240.82
672,7,1,3268.18
672,8,-3,19658.12
672,8,-1,185.16
672,8,1,1026.02
673,1,-3,982906.00
673,1,-1,48918.04
673,1,1,69416.27
673,2,-3,98290.60
673,2,-1,2867.00
673,2,1,6334.93
673,3,-3,49145.30
673,3,-1,320.17
673,3,1,3255.76
673,4,-3,19658.12
673,4,-1,931.65
673,4,1,781.68
673,5,-3,982906.00
673,5,-1,11476.10
673,5,1,65664.52
673,6,-3,98290.60
673,6,-1,4503.93
673,6,1,3065.29
673,7,-3,49145.30
673,7,-1,2843.26
673,7,1,2104.16
673,8,-3,19658.12
673,8,-1,507.92
673,8,1,1296.31
674,1,-3,982906.00
674,1,-1,59438.52
674,1,1,62032.23
674,2,-3,98290.60
674,2,-1,3623.24
674,2,1,974.61
674,3,-3,49145.30
674,3,-1,1782.86
674,3,1,126.76
674,4,-3,19658.12
674,4,-1,543.61
674,4,1,1141.42
674,5,-3,982906.00
674,5,-1,1491.57
674,5,1,78470.80
674,6,-3,98290.60
674,6,-1,867.76
674,6,1,5946.44
674,7,-3,49145.30
674,7,-1,2726.54
674,7,1,2432.37
674,8,-3,19658.12
674,8,-1,39.90
674,8,1,1157.90
675,1,-3,982906.00
675,1,-1,47454.84
675,1,1,18116.26
675,2,-3,98290.60
675,2,-1,842.84
675,2,1,1569.31
675,3,-3,49145.30
675,3,-1,2304.40
675,3,1,432.09
675,4,-3,19658.12
675,4,-1,890.90
675,4,1,391.05
675,5,-3,982906.00
675,5,-1,66824.31
675,5,1,27174.48
675,6,-3,98290.60
675,6,-1,3981.09
675,6,1,6234.10
675,7,-3,49145.30
675,7,-1,3407.11
675,7,1,1116.44
675,8,-3,19658.12
675,8,-1,1487.33
675,8,1,752.82
676,1,-3,982906.00
676,1,-1,35085.46
676,1,1,64885.11
676,2,-3,98290.60
676,2,-1,1591.13
676,2,1,2498.68
676,3,-3,49145.30
676,3,-1,370.01
676,3,1,1198.06
676,4,-3,19658.12
676,4,-1,12.41
676,4,1,185.68
676,5,-3,982906.00
676,5,-1,23734.99
676,5,1,29282.93
676,6,-3,98290.60
676,6,-1,4323.23
676,6,1,3274.92
676,7,-3,49145.30
676,7,-1,1855.35
676,7,1,2154.31
676,8,-3,19658.12
676,8,-1,1256.47
676,8,1,1113.29
677,1,-3,982906.00
677,1,-1,59877.41
677,1,1,17984.29
677,2,-3,98290.60
677,2,-1,6928.37
677,2,1,2012.34
677,3,-3,49145.30
677,3,-1,1249.57
677,3,1,988.64
677,4,-3,19658.12
677,4,-1,1097.37
677,4,1,384.65
677,5,-3,982906.00
677,5,-1,61356.72
677,5,1,7258.87
677,6,-3,98290.60
677,6,-1,4344.39
677,6,1,3733.37
677,7,-3,49145.30
677,7,-1,2828.94
677,7,1,647.91
677,8,-3,19658.12
677,8,-1,103.29
677,8,1,529.28
678,1,-3,982906.00
678,1,-1,26083.64
678,1,1,77213.88
678,2,-3,98290.60
678,2,-1,4109.59
678,2,1,4516.82
678,3,-3,49145.30
678,3,-1,31.49
678,3,1,1803.82
678,4,-3,19658.12
678,4,-1,1011.95
678,4,1,200.00
678,5,-3,982906.00
678,5,-1,10092.97
678,5,1,63127.05
678,6,-3,98290.60
678,6,-1,3125.37
678,6,1,6769.66
678,7,-3,49145.30
678,7,-1,1990.94
678,7,1,3551.58
678,8,-3,19658.12
678,8,-1,707.49
678,8,1,1217.64
679,1,-3,982906.00
679,1,-1,14808.62
679,1,1,25738.10
679,2,-3,98290.60
679,2,-1,2417.19
679,2,1,4540.64
679,3,-3,49145.30
679,3,-1,432.27
679,3,1,786.71
679,4,-3,19658.12
679,4,-1,78.48
679,4,1,289.60
679,5,-3,982906.00
679,5,-1,12933.07
679,5,1,41988.39
679,6,-3,98290.60
679,6,-1,3183.65
679,6,1,6061.38
679,7,-3,49145.30
679,7,-1,1203.71
679,7,1,3139.25
679,8,-3,19658.12
679,8,-1,938.23
679,8,1,1174.51
680,1,-3,982906.00
680,1,-1,15742.61
680,1,1,15502.13
680,2,-3,98290.60
680,2,-1,2508.77
680,2,1,3215.82
680,3,-3,49145.30
680,3,-1,1638.54
680,3,1,424.08
680,4,-3,19658.12
680,4,-1,580.78
680,4,1,790.68
680,5,-3,982906.00
680,5,-1,4969.75
680,5,1,8188.33
680,6,-3,98290.60
680,6,-1,657.85
680,6,1,3186.65
680,7,-3,49145.30
680,7,-1,2018.83
680,7,1,1682.72
680,8,-3,19658.12
680,8,-1,479.22
680,8,1,717.59
681,1,-3,982906.00
681,1,-1,63202.53
681,1,1,660.31
681,2,-3,98290.60
681,2,-1,6486.49
681,2,1,6617.85
681,3,-3,49145.30
681,3,-1,1135.18
681,3,1,812.57
681,4,-3,19658.12
681,4,-1,1361.46
681,4,1,956.49
681,5,-3,982906.00
681,5,-1,65952.24
681,5,1,72149.61
681,6,-3,98290.60
681,6,-1,5593.39
681,6,1,5222.18
681,7,-3,49145.30
681,7,-1,135.98
681,7,1,3137.96
681,8,-3,19658.12
681,8,-1,429.82
681,8,1,1631.61
682,1,-3,982906.00
682,1,-1,51597.14
682,1,1,31927.85
682,2,-3,98290.60
682,2,-1,5596.23
682,2,1,2867.87
682,3,-3,49145.30
682,3,-1,1006.97
682,3,1,844.63
682,4,-3,19658.12
682,4,-1,997.00
682,4,1,998.09
682,5,-3,982906.00
682,5,-1,23485.07
682,5,1,1275.89
682,6,-3,98290.60
682,6,-1,5599.14
682,6,1,1201.93
682,7,-3,49145.30
682,7,-1,25.92
682,7,1,2323.58
682,8,-3,19658.12
682,8,-1,1037.61
682,8,1,112.13
683,1,-3,982906.00
683,1,-1,9027.85
683,1,1,28105.92
683,2,-3,98290.60
683,2,-1,4836.43
683,2,1,4544.54
683,3,-3,49145.30
683,3,-1,1295.84
683,3,1,1300.35
683,4,-3,19658.12
683,4,-1,577.97
683,4,1,728.36
683,5,-3,982906.00
683,5,-1,22210.86
683,5,1,64999.25
683,6,-3,98290.60
683,6,-1,4642.21
683,6,1,5253.01
683,7,-3,49145.30
683,7,-1,443.04
683,7,1,1406.44
683,8,-3,19658.12
683,8,-1,1085.06
683,8,1,589.49
684,1,-3,982906.00
684,1,-1,25998.30
684,1,1,12028.32
684,2,-3,98290.60
684,2,-1,2269.85
684,2,1,203.08
684,3,-3,49145.30
684,3,-1,323.63
684,3,1,3772.49
684,4,-3,19658.12
684,4,-1,806.96
684,4,1,1628.37
684,5,-3,982906.00
684,5,-1,24210.17
684,5,1,75225.48
684,6,-3,98290.60
684,6,-1,2724.79
684,6,1,5437.49
684,7,-3,49145.30
684,7,-1,2088.85
684,7,1,1525.48
684,8,-3,19658.12
684,8,-1,445.98
684,8,1,695.35
685,1,-3,982906.00
685,1,-1,15011.63
685,1,1,80681.84
685,2,-3,98290.60
685,2,-1,1174.57
685,2,1,6104.44
685,3,-3,49145.30
685,3,-1,535.04
685,3,1,3206.74
685,4,-3,19658.12
685,4,-1,579.45
685,4,1,480.08
685,5,-3,982906.00
685,5,-1,1066.47
685,5,1,80616.71
685,6,-3,98290.60
685,6,-1,1351.71
685,6,1,5800.86
685,7,-3,49145.30
685,7,-1,21.10
685,7,1,24.88
685,8,-3,19658.12
685,8,-1,349.79
685,8,1,74.65
686,1,-3,982906.00
686,1,-1,11092.91
686,1,1,12962.50
686,2,-3,98290.60
686,2,-1,5320.06
686,2,1,4550.79
686,3,-3,49145.30
686,3,-1,499.12
686,3,1,3123.07
686,4,-3,19658.12
686,4,-1,37.94
686,4,1,932.47
686,5,-3,982906.00
686,5,-1,70284.17
686,5,1,65097.68
686,6,-3,98290.60
686,6,-1,110.29
686,6,1,6964.65
686,7,-3,49145.30
686,7,-1,324.77
686,7,1,1144.16
686,8,-3,19658.12
686,8,-1,1374.20
686,8,1,757.28
687,1,-3,982906.00
687,1,-1,41910.11
687,1,1,67141.39
687,2,-3,98290.60
687,2,-1,2023.71
687,2,1,116.86
687,3,-3,49145.30
687,3,-1,126.01
687,3,1,3036.51
687,4,-3,19658.12
687,4,-1,971.21
687,4,1,704.20
687,5,-3,982906.00
687,5,-1,3956.69
687,5,1,42645.23
687,6,-3,98290.60
687,6,-1,2848.67
687,6,1,6481.51
687,7,-3,49145.30
687,7,-1,1029.59
687,7,1,292.54
687,8,-3,19658.12
687,8,-1,823.92
687,8,1,1134.33
688,1,-3,982906.00
688,1,-1,668.59
688,1,1,34983.54
688,2,-3,98290.60
688,2,-1,6419.33
688,2,1,4818.01
688,3,-3,49145.30
688,3,-1,601.82
688,3,1,2522.30
688,4,-3,19658.12
688,4,-1,771.77
688,4,1,1407.72
688,5,-3,982906.00
688,5,-1,55730.09
688,5,1,65645.65
688,6,-3,98290.60
688,6,-1,8367.63
688,6,1,1853.12
688,7,-3,49145.30
688,7,-1,825.05
688,7,1,1338.09
688,8,-3,19658.12
688,8,-1,964.26
688,8,1,246.65
689,1,-3,982906.00
689,1,-1,49814.11
689,1,1,79321.79
689,2,-3,98290.60
689,2,-1,4581.90
689,2,1,3479.44
689,3,-3,49145.30
689,3,-1,535.94
689,3,1,2726.02
689,4,-3,19658.12
689,4,-1,928.85
689,4,1,1530.97
689,5,-3,982906.00
689,5,-1,27551.92
689,5,1,72067.77
689,6,-3,98290.60
689,6,-1,2266.30
689,6,1,7588.03
689,7,-3,49145.30
689,7,-1,2575.88
689,7,1,1728.77
689,8,-3,19658.12
689,8,-1,538.61
689,8,1,1545.42
690,1,-3,982906.00
690,1,-1,7122.01
690,1,1,60540.72
690,2,-3,98290.60
690,2,-1,1358.84
690,2,1,1605.25
690,3,-3,49145.30
690,3,-1,3231.29
690,3,1,2014.66
690,4,-3,19658.12
690,4,-1,1615.94
690,4,1,236.56
690,5,-3,982906.00
690,5,-1,47945.93
690,5,1,68786.22
690,6,-3,98290.60
690,6,-1,5954.66
690,6,1,6344.00
690,7,-3,49145.30
690,7,-1,2453.31
690,7,1,3077.59
690,8,-3,19658.12
690,8,-1,613.25
690,8,1,566.66
691,1,-3,982906.00
691,1,-1,78132.06
691,1,1,63887.61
691,2,-3,98290.60
691,2,-1,3787.93
691,2,1,681.32
691,3,-3,49145.30
691,3,-1,2354.54
691,3,1,9.86
691,4,-3,19658.12
691,4,-1,571.29
691,4,1,49.36
691,5,-3,982906.00
691,5,-1,69491.09
691,5,1,48102.96
691,6,-3,98290.60
691,6,-1,2175.76
691,6,1,4971.63
691,7,-3,49145.30
691,7,-1,3026.26
691,7,1,1414.78
691,8,-3,19658.12
691,8,-1,399.49
691,8,1,43.46
692,1,-3,982906.00
692,1,-1,7531.66
692,1,1,52940.70
692,2,-3,98290.60
692,2,-1,5012.14
692,2,1,4506.78
692,3,-3,49145.30
692,3,-1,945.77
692,3,1,1932.11
692,4,-3,19658.12
692,4,-1,904.60
692,4,1,926.55
692,5,-3,982906.00
692,5,-1,39694.78
692,5,1,7895.68
692,6,-3,98290.60
692,6,-1,7636.71
692,6,1,1015.43
692,7,-3,49145.30
692,7,-1,3250.92
692,7,1,2001.41
692,8,-3,19658.12
692,8,-1,1231.66
692,8,1,566.62
693,1,-3,982906.00
693,1,-1,3305.23
693,1,1,51229.68
693,2,-3,98290.60
693,2,-1,915.22
693,2,1,1640.16
693,3,-3,49145.30
693,3,-1,2127.76
693,3,1,1695.39
693,4,-3,19658.12
693,4,-1,523.75
693,4,1,72.67
693,5,-3,982906.00
693,5,-1,3617.67
693,5,1,8109.79
693,6,-3,98290.60
693,6,-1,3764.82
693,6,1,4508.13
693,7,-3,49145.30
693,7,-1,1818.94
693,7,1,2268.48
693,8,-3,19658.12
693,8,-1,523.47
693,8,1,44.02
694,1,-3,982906.00
694,1,-1,11154.63
694,1,1,33628.38
694,2,-3,98290.60
694,2,-1,6915.26
694,2,1,3556.42
694,3,-3,49145.30
694,3,-1,2731.16
694,3,1,2500.52
694,4,-3,19658.12
694,4,-1,491.33
694,4,1,460.92
694,5,-3,982906.00
694,5,-1,59951.35
694,5,1,7060.57
694,6,-3,98290.60
694,6,-1,381.66
694,6,1,272.29
694,7,-3,49145.30
694,7,-1,1581.40
694,7,1,2276.54
694,8,-3,19658.12
694,8,-1,70.86
694,8,1,588.96
695,1,-3,982906.00
695,1,-1,77384.82
695,1,1,4904.32
695,2,-3,98290.60
695,2,-1,7301.93
695,2,1,269.20
695,3,-3,49145.30
695,3,-1,3226.48
695,3,1,496.92
695,4,-3,19658.12
695,4,-1,368.25
695,4,1,212.63
695,5,-3,982906.00
695,5,-1,72223.17
695,5,1,70.35
695,6,-3,98290.60
695,6,-1,7194.43
695,6,1,564.31
695,7,-3,49145.30
695,7,-1,1389.43
695,7,1,31.32
695,8,-3,19658.12
695,8,-1,610.97
695,8,1,52.88
696,1,-3,982906.00
696,1,-1,10985.70
696,1,1,4703.05
696,2,-3,98290.60
696,2,-1,3933.95
696,2,1,2809.35
696,3,-3,49145.30
696,3,-1,686.53
696,3,1,1306.07
696,4,-3,19658.12
696,4,-1,409.23
696,4,1,201.77
696,5,-3,982906.00
696,5,-1,21442.18
696,5,1,1904.45
696,6,-3,98290.60
696,6,-1,1500.34
696,6,1,1874.93
696,7,-3,49145.30
696,7,-1,1380.31
696,7,1,803.51
696,8,-3,19658.12
696,8,-1,938.04
696,8,1,246.92
697,1,-3,982906.00
697,1,-1,49266.78
697,1,1,42813.09
697,2,-3,98290.60
697,2,-1,5366.29
697,2,1,3.19
697,3,-3,49145.30
697,3,-1,284.46
697,3,1,1928.81
697,4,-3,19658.12
697,4,-1,125.35
697,4,1,554.09
697,5,-3,982906.00
697,5,-1,30465.08
697,5,1,18794.79
697,6,-3,98290.60
697,6,-1,3310.03
697,6,1,4000.08
697,7,-3,49145.30
697,7,-1,433.84
697,7,1,891.20
697,8,-3,19658.12
697,8,-1,834.86
697,8,1,1.78
698,1,-3,982906.00
698,1,-1,15963.44
698,1,1,41534.96
698,2,-3,98290.60
698,2,-1,4548.24
698,2,1,2161.93
698,3,-3,49145.30
698,3,-1,514.02
698,3,1,2903.51
698,4,-3,19658.12
698,4,-1,935.59
698,4,1,1243.93
698,5,-3,982906.00
698,5,-1,72084.24
698,5,1,38738.29
698,6,-3,98290.60
698,6,-1,6013.42
698,6,1,4880.76
698,7,-3,49145.30
698,7,-1,1971.88
698,7,1,2850.93
698,8,-3,19658.12
698,8,-1,546.23
698,8,1,1175.31
699,1,-3,982906.00
699,1,-1,22093.76
699,1,1,47730.55
699,2,-3,98290.60
699,2,-1,1336.38
699,2,1,2169.81
699,3,-3,49145.30
699,3,-1,329.86
699,3,1,2859.50
699,4,-3,19658.12
699,4,-1,666.78
699,4,1,1005.28
699,5,-3,982906.00
699,5,-1,9272.29
699,5,1,60510.24
699,6,-3,98290.60
699,6,-1,4379.92
699,6,1,4128.08
699,7,-3,49145.30
699,7,-1,1395.81
699,7,1,705.11
699,8,-3,19658.12
699,8,-1,525.22
699,8,1,1485.51
700,1,-3,982906.00
700,1,-1,73830.80
700,1,1,21171.16
700,2,-3,98290.60
700,2,-1,6248.53
700,2,1,3744.85
700,3,-3,49145.30
700,3,-1,2748.92
700,3,1,178.21
700,4,-3,19658.12
700,4,-1,684.37
700,4,1,160.14
700,5,-3,982906.00
700,5,-1,36289.52
700,5,1,25111.51
700,6,-3,98290.60
700,6,-1,2646.75
700,6,1,1769.18
700,7,-3,49145.30
700,7,-1,2123.22
700,7,1,1126.17
700,8,-3,19658.12
700,8,-1,944.25
700,8,1,585.28
701,1,-3,982906.00
701,1,-1,61916.45
701,1,1,33319.60
701,2,-3,98290.60
701,2,-1,6423.57
701,2,1,16.95
701,3,-3,49145.30
701,3,-1,3110.71
701,3,1,534.67
701,4,-3,19658.12
701,4,-1,599.92
701,4,1,356.95
701,5,-3,982906.00
701,5,-1,7112.72
701,5,1,3752.50
701,6,-3,98290.60
701,6,-1,2426.32
701,6,1,2758.41
701,7,-3,49145.30
701,7,-1,2541.15
701,7,1,1396.22
701,8,-3,19658.12
701,8,-1,964.36
701,8,1,200.49
702,1,-3,982906.00
702,1,-1,64961.57
702,1,1,21584.97
702,2,-3,98290.60
702,2,-1,5625.77
702,2,1,2343.40
702,3,-3,49145.30
702,3,-1,383.72
702,3,1,490.47
702,4,-3,19658.12
702,4,-1,918.42
702,4,1,644.57
702,5,-3,982906.00
702,5,-1,46006.91
702,5,1,857.77
702,6,-3,98290.60
702,6,-1,6764.59
702,6,1,1290.64
702,7,-3,49145.30
702,7,-1,1137.29
702,7,1,152.69
702,8,-3,19658.12
702,8,-1,1233.98
702,8,1,242.66
703,1,-3,982906.00
703,1,-1,77675.21
703,1,1,8107.86
703,2,-3,98290.60
703,2,-1,6334.28
703,2,1,6101.82
703,3,-3,49145.30
703,3,-1,2825.23
703,3,1,1262.75
703,4,-3,19658.12
703,4,-1,870.58
703,4,1,1300.10
703,5,-3,982906.00
703,5,-1,64300.13
703,5,1,34682.02
703,6,-3,98290.60
703,6,-1,226.72
703,6,1,218.99
703,7,-3,49145.30
703,7,-1,3550.70
703,7,1,2763.43
703,8,-3,19658.12
703,8,-1,909.54
703,8,1,59.04
704,1,-3,982906.00
704,1,-1,17067.40
704,1,1,46904.52
704,2,-3,98290.60
704,2,-1,168.34
704,2,1,691.19
704,3,-3,49145.30
704,3,-1,2618.50
704,3,1,3139.55
704,4,-3,19658.12
704,4,-1,693.55
704,4,1,923.96
704,5,-3,982906.00
704,5,-1,54067.04
704,5,1,64907.18
704,6,-3,98290.60
704,6,-1,7120.89
704,6,1,6170.11
704,7,-3,49145.30
704,7,-1,555.19
704,7,1,1986.20
704,8,-3,19658.12
704,8,-1,805.99
704,8,1,781.82
705,1,-3,982906.00
705,1,-1,27004.65
705,1,1,46085.14
705,2,-3,98290.60
705,2,-1,2279.69
705,2,1,2494.18
705,3,-3,49145.30
705,3,-1,3166.22
705,3,1,1182.45
705,4,-3,19658.12
705,4,-1,813.22
705,4,1,1255.76
705,5,-3,982906.00
705,5,-1,66204.69
705,5,1,17277.41
705,6,-3,98290.60
705,6,-1,2277.04
705,6,1,418.10
705,7,-3,49145.30
705,7,-1,2679.58
705,7,1,2396.06
705,8,-3,19658.12
705,8,-1,1326.72
705,8,1,1119.31
706,1,-3,982906.00
706,1,-1,49390.70
706,1,1,14348.12
706,2,-3,98290.60
706,2,-1,4003.01
706,2,1,4176.50
706,3,-3,49145.30
706,3,-1,817.52
706,3,1,1394.01
706,4,-3,19658.12
706,4,-1,1528.25
706,4,1,408.74
706,5,-3,982906.00
706,5,-1,73933.88
706,5,1,6894.14
706,6,-3,98290.60
706,6,-1,138.88
706,6,1,505.18
706,7,-3,49145.30
706,7,-1,3723.34
706,7,1,1669.59
706,8,-3,19658.12
706,8,-1,1049.97
706,8,1,283.24
707,1,-3,982906.00
707,1,-1,43415.29
707,1,1,25245.34
707,2,-3,98290.60
707,2,-1,3683.95
707,2,1,681.07
707,3,-3,49145.30
707,3,-1,220.70
707,3,1,2574.12
707,4,-3,19658.12
707,4,-1,799.29
707,4,1,855.47
707,5,-3,982906.00
707,5,-1,29543.36
707,5,1,16361.67
707,6,-3,98290.60
707,6,-1,1998.35
707,6,1,2268.60
707,7,-3,49145.30
707,7,-1,1349.22
707,7,1,1341.94
707,8,-3,19658.12
707,8,-1,853.86
707,8,1,918.64
708,1,-3,982906.00
708,1,-1,1282.76
708,1,1,44997.86
708,2,-3,98290.60
708,2,-1,5904.38
708,2,1,6337.32
708,3,-3,49145.30
708,3,-1,3212.57
708,3,1,1921.83
708,4,-3,19658.12
708,4,-1,5.86
708,4,1,260.78
708,5,-3,982906.00
708,5,-1,11391.44
708,5,1,46868.18
708,6,-3,98290.60
708,6,-1,5659.28
708,6,1,3859.87
708,7,-3,49145.30
708,7,-1,1078.43
708,7,1,317.83
708,8,-3,19658.12
708,8,-1,573.61
708,8,1,1057.07
709,1,-3,982906.00
709,1,-1,35309.16
709,1,1,73908.58
709,2,-3,98290.60
709,2,-1,4442.45
709,2,1,3172.44
709,3,-3,49145.30
709,3,-1,2403.63
709,3,1,2494.62
709,4,-3,19658.12
709,4,-1,665.54
709,4,1,614.96
709,5,-3,982906.00
709,5,-1,65590.52
709,5,1,28652.10
709,6,-3,98290.60
709,6,-1,6033.03
709,6,1,6141.54
709,7,-3,49145.30
709,7,-1,3137.73
709,7,1,2162.57
709,8,-3,19658.12
709,8,-1,637.59
709,8,1,586.10
710,1,-3,982906.00
710,1,-1,36684.91
710,1,1,23054.45
710,2,-3,98290.60
710,2,-1,227.03
710,2,1,2848.48
710,3,-3,49145.30
710,3,-1,2616.35
710,3,1,3235.83
710,4,-3,19658.12
710,4,-1,577.99
710,4,1,1273.88
710,5,-3,982906.00
710,5,-1,8877.54
710,5,1,39184.14
710,6,-3,98290.60
710,6,-1,607.43
710,6,1,6325.44
710,7,-3,49145.30
710,7,-1,1610.15
710,7,1,2396.23
710,8,-3,19658.12
710,8,-1,928.19
710,8,1,470.18
711,1,-3,982906.00
711,1,-1,6317.72
711,1,1,44632.14
711,2,-3,98290.60
711,2,-1,7009.08
711,2,1,1998.79
711,3,-3,49145.30
711,3,-1,2177.16
711,3,1,2365.04
711,4,-3,19658.12
711,4,-1,1310.03
711,4,1,926.38
711,5,-3,982906.00
711,5,-1,50524.27
711,5,1,3543.68
711,6,-3,98290.60
711,6,-1,1289.53
711,6,1,1652.40
711,7,-3,49145.30
711,7,-1,861.81
711,7,1,957.05
711,8,-3,19658.12
711,8,-1,1487.57
711,8,1,149.74
712,1,-3,982906.00
712,1,-1,16705.05
712,1,1,54006.70
712,2,-3,98290.60
712,2,-1,3811.87
712,2,1,3386.26
712,3,-3,49145.30
712,3,-1,1094.19
712,3,1,3341.17
712,4,-3,19658.12
712,4,-1,140.02
712,4,1,1212.53
712,5,-3,982906.00
712,5,-1,28630.12
712,5,1,28251.90
712,6,-3,98290.60
712,6,-1,1980.49
712,6,1,699.52
712,7,-3,49145.30
712,7,-1,1369.77
712,7,1,783.51
712,8,-3,19658.12
712,8,-1,1026.15
712,8,1,322.75
713,1,-3,982906.00
713,1,-1,70439.65
713,1,1,60183.24
713,2,-3,98290.60
713,2,-1,5033.68
713,2,1,4066.37
713,3,-3,49145.30
713,3,-1,2918.11
713,3,1,411.41
713,4,-3,19658.12
713,4,-1,644.75
713,4,1,87.33
713,5,-3,982906.00
713,5,-1,45058.61
713,5,1,56.44
713,6,-3,98290.60
713,6,-1,1889.42
713,6,1,2234.36
713,7,-3,49145.30
713,7,-1,550.49
713,7,1,1581.97
713,8,-3,19658.12
713,8,-1,84.43
713,8,1,729.58
